State FIPS Code,County FIPS Code,Postal Code,Name,"Poverty Estimate, All Ages",90% CI Lower Bound,90% CI Upper Bound,"Poverty Percent, All Ages",90% CI Lower Bound,90% CI Upper Bound,"Poverty Estimate, Under Age 18",90% CI Lower Bound,90% CI Upper Bound,"Poverty Percent, Under Age 18",90% CI Lower Bound,90% CI Upper Bound,"Poverty Estimate, Ages 5-17 in Families",90% CI Lower Bound,90% CI Upper Bound,"Poverty Percent, Ages 5-17 in Families",90% CI Lower Bound,90% CI Upper Bound,Median Household Income,90% CI Lower Bound,90% CI Upper Bound,"Poverty Estimate, Ages 0-4",90% CI Lower Bound,90% CI Upper Bound,"Poverty Percent, Ages 0-4",90% CI Lower Bound,90% CI Upper Bound
29,167,MO,Polk County,"6,560","5,495","7,625",22.3,18.7,25.9,"2,219","1,758","2,680",30.5,24.2,36.8,"1,510","1,179","1,841",28.3,22.1,34.5,37677.00,"35,299","40,055",.,.,.,.,.,.
29,169,MO,Pulaski County,"6,658","5,447","7,869",15.5,12.7,18.3,"2,254","1,820","2,688",18.4,14.9,21.9,"1,446","1,140","1,752",17.4,13.7,21.1,46579.00,"42,609","50,549",.,.,.,.,.,.
29,171,MO,Putnam County,898,715,"1,081",18.5,14.7,22.3,296,227,365,27.8,21.3,34.3,204,154,254,25.4,19.2,31.6,35217.00,"32,251","38,183",.,.,.,.,.,.
29,173,MO,Ralls County,"1,152",907,"1,397",11.3,8.9,13.7,375,286,464,16.5,12.6,20.4,251,189,313,15.1,11.4,18.8,47429.00,"43,032","51,826",.,.,.,.,.,.
29,175,MO,Randolph County,"4,447","3,671","5,223",19.5,16.1,22.9,"1,510","1,185","1,835",27.1,21.3,32.9,"1,006",771,"1,241",24.5,18.8,30.2,38882.00,"35,235","42,529",.,.,.,.,.,.
29,177,MO,Ray County,"2,559","2,052","3,066",11.3,9.1,13.5,923,711,"1,135",16.9,13,20.8,614,466,762,15,11.4,18.6,48680.00,"45,844","51,516",.,.,.,.,.,.
29,179,MO,Reynolds County,"1,739","1,416","2,062",26.7,21.8,31.6,546,426,666,39.3,30.7,47.9,371,284,458,35,26.8,43.2,30093.00,"27,627","32,559",.,.,.,.,.,.
29,181,MO,Ripley County,"3,797","3,141","4,453",27.4,22.7,32.1,"1,295","1,039","1,551",40.6,32.6,48.6,888,700,"1,076",38.8,30.6,47,29942.00,"27,398","32,486",.,.,.,.,.,.
29,183,MO,St. Charles County,"25,706","22,260","29,152",7.1,6.1,8.1,"8,371","7,017","9,725",9.3,7.8,10.8,"5,498","4,522","6,474",8.2,6.7,9.7,70456.00,"68,342","72,570",.,.,.,.,.,.
29,185,MO,St. Clair County,"2,278","1,876","2,680",24.7,20.3,29.1,644,507,781,36.2,28.5,43.9,415,317,513,31,23.6,38.4,31503.00,"29,420","33,586",.,.,.,.,.,.
29,186,MO,Ste. Genevieve County,"2,062","1,637","2,487",11.8,9.4,14.2,693,538,848,17.8,13.8,21.8,454,347,561,15.4,11.8,19,48977.00,"44,744","53,210",.,.,.,.,.,.
29,187,MO,St. Francois County,"12,416","10,546","14,286",21.1,17.9,24.3,"3,851","3,086","4,616",27.9,22.4,33.4,"2,624","2,077","3,171",26.1,20.7,31.5,35883.00,"33,198","38,568",.,.,.,.,.,.
29,189,MO,St. Louis County,"118,607","110,142","127,072",12.1,11.2,13,"39,912","36,218","43,606",17.8,16.1,19.5,"26,589","23,742","29,436",16,14.3,17.7,56409.00,"55,072","57,746",.,.,.,.,.,.
29,195,MO,Saline County,"3,885","3,186","4,584",17.7,14.5,20.9,"1,208",941,"1,475",23.6,18.4,28.8,806,612,"1,000",22.1,16.8,27.4,38788.00,"35,699","41,877",.,.,.,.,.,.
29,197,MO,Schuyler County,913,727,"1,099",21.3,17,25.6,355,278,432,33.9,26.6,41.2,248,193,303,30.7,23.9,37.5,31833.00,"28,929","34,737",.,.,.,.,.,.
29,199,MO,Scotland County,865,694,"1,036",18.1,14.5,21.7,374,287,461,27.9,21.4,34.4,260,196,324,26.9,20.3,33.5,35365.00,"32,017","38,713",.,.,.,.,.,.
29,201,MO,Scott County,"7,903","6,665","9,141",20.5,17.3,23.7,"2,905","2,365","3,445",30.8,25.1,36.5,"1,976","1,581","2,371",29.6,23.7,35.5,38105.00,"35,025","41,185",.,.,.,.,.,.
29,203,MO,Shannon County,"2,104","1,649","2,559",25.6,20.1,31.1,773,586,960,42.4,32.1,52.7,541,406,676,40,30,50,27750.00,"25,459","30,041",.,.,.,.,.,.
29,205,MO,Shelby County,"1,007",801,"1,213",16.7,13.3,20.1,367,283,451,25.3,19.5,31.1,249,189,309,23.6,17.9,29.3,38301.00,"34,783","41,819",.,.,.,.,.,.
29,207,MO,Stoddard County,"4,782","3,830","5,734",16.3,13,19.6,"1,651","1,274","2,028",25.6,19.8,31.4,"1,089",828,"1,350",22.9,17.4,28.4,38194.00,"35,247","41,141",.,.,.,.,.,.
29,209,MO,Stone County,"5,450","4,454","6,446",17.4,14.2,20.6,"1,666","1,307","2,025",30.2,23.7,36.7,"1,143",887,"1,399",27.1,21,33.2,39726.00,"36,713","42,739",.,.,.,.,.,.
29,211,MO,Sullivan County,"1,178",946,"1,410",18.3,14.7,21.9,368,289,447,24.3,19.1,29.5,243,188,298,21.1,16.3,25.9,37056.00,"34,014","40,098",.,.,.,.,.,.
29,213,MO,Taney County,"10,183","8,606","11,760",19.9,16.8,23,"3,447","2,756","4,138",30.2,24.1,36.3,"2,250","1,739","2,761",27.7,21.4,34,35613.00,"33,476","37,750",.,.,.,.,.,.
29,215,MO,Texas County,"6,295","5,152","7,438",26.4,21.6,31.2,"2,011","1,595","2,427",36.6,29,44.2,"1,373","1,073","1,673",35,27.4,42.6,32116.00,"29,219","35,013",.,.,.,.,.,.
29,217,MO,Vernon County,"3,773","3,053","4,493",18.8,15.2,22.4,"1,452","1,152","1,752",29.8,23.6,36,"1,000",788,"1,212",28,22.1,33.9,38242.00,"35,582","40,902",.,.,.,.,.,.
29,219,MO,Warren County,"4,299","3,597","5,001",13.3,11.1,15.5,"1,497","1,193","1,801",19.4,15.5,23.3,"1,029",814,"1,244",18.3,14.5,22.1,49068.00,"44,981","53,155",.,.,.,.,.,.
29,221,MO,Washington County,"5,524","4,375","6,673",23.2,18.4,28,"1,962","1,527","2,397",34.2,26.6,41.8,"1,306",984,"1,628",31.1,23.4,38.8,33397.00,"30,536","36,258",.,.,.,.,.,.
29,223,MO,Wayne County,"3,573","2,915","4,231",27,22,32,"1,140",898,"1,382",41.3,32.5,50.1,775,595,955,39,30,48,30729.00,"28,623","32,835",.,.,.,.,.,.
29,225,MO,Webster County,"6,193","5,066","7,320",17.5,14.3,20.7,"2,768","2,154","3,382",28.5,22.2,34.8,"1,952","1,497","2,407",27.1,20.8,33.4,42285.00,"39,972","44,598",.,.,.,.,.,.
29,227,MO,Worth County,323,253,393,16,12.5,19.5,107,82,132,24.9,19.1,30.7,72,55,89,23.4,17.8,29,35127.00,"31,838","38,416",.,.,.,.,.,.
29,229,MO,Wright County,"4,696","3,770","5,622",25.6,20.6,30.6,"1,729","1,327","2,131",37.2,28.5,45.9,"1,198",908,"1,488",34.7,26.3,43.1,30349.00,"27,721","32,977",.,.,.,.,.,.
29,510,MO,St. Louis city,"90,199","83,408","96,990",29.3,27.1,31.5,"27,775","24,325","31,225",42,36.8,47.2,"18,399","15,678","21,120",41.5,35.4,47.6,32084.00,"30,986","33,182",.,.,.,.,.,.
30,0,MT,Montana,"153,105","148,141","158,069",15.6,15.1,16.1,"45,923","43,663","48,183",21.1,20.1,22.1,"30,052","28,091","32,013",19.2,17.9,20.5,45030.00,"44,048","46,012","14,621","13,556","15,686",24.6,22.8,26.4
30,1,MT,Beaverhead County,"1,536","1,223","1,849",17.2,13.7,20.7,432,327,537,25.3,19.2,31.4,288,214,362,22.8,16.9,28.7,38381.00,"34,767","41,995",.,.,.,.,.,.
30,3,MT,Big Horn County,"3,586","2,989","4,183",27.8,23.2,32.4,"1,469","1,175","1,763",34.2,27.3,41.1,991,782,"1,200",34,26.8,41.2,36322.00,"33,166","39,478",.,.,.,.,.,.
30,5,MT,Blaine County,"1,546","1,246","1,846",23.5,18.9,28.1,616,482,750,30.9,24.2,37.6,405,311,499,29.4,22.5,36.3,36250.00,"33,438","39,062",.,.,.,.,.,.
30,7,MT,Broadwater County,702,551,853,12.3,9.6,15,223,170,276,18.2,13.8,22.6,149,111,187,15.9,11.8,20,45833.00,"42,036","49,630",.,.,.,.,.,.
30,9,MT,Carbon County,"1,185",940,"1,430",11.8,9.4,14.2,361,287,435,19.2,15.3,23.1,226,174,278,15.2,11.7,18.7,43641.00,"39,833","47,449",.,.,.,.,.,.
30,11,MT,Carter County,195,153,237,16.8,13.2,20.4,52,39,65,26.4,19.9,32.9,36,27,45,25.4,18.8,32,35707.00,"32,261","39,153",.,.,.,.,.,.
30,13,MT,Cascade County,"14,428","12,814","16,042",18.1,16.1,20.1,"4,767","4,083","5,451",26.5,22.7,30.3,"2,774","2,261","3,287",22.2,18.1,26.3,42192.00,"39,037","45,347",.,.,.,.,.,.
30,15,MT,Chouteau County,"1,030",823,"1,237",17.6,14,21.2,380,297,463,26.7,20.9,32.5,249,189,309,22.8,17.3,28.3,39833.00,"36,205","43,461",.,.,.,.,.,.
30,17,MT,Custer County,"1,777","1,474","2,080",15.5,12.9,18.1,492,382,602,19.4,15.1,23.7,323,246,400,17.8,13.6,22,41059.00,"37,195","44,923",.,.,.,.,.,.
30,19,MT,Daniels County,175,136,214,10.1,7.9,12.3,46,35,57,12.4,9.4,15.4,30,22,38,11.6,8.6,14.6,47421.00,"43,243","51,599",.,.,.,.,.,.
30,21,MT,Dawson County,"1,088",880,"1,296",12.4,10,14.8,289,224,354,14.7,11.4,18,188,143,233,13.4,10.2,16.6,47120.00,"42,762","51,478",.,.,.,.,.,.
30,23,MT,Deer Lodge County,"1,751","1,440","2,062",20.3,16.7,23.9,462,364,560,27.8,21.9,33.7,300,231,369,25.1,19.3,30.9,36125.00,"32,763","39,487",.,.,.,.,.,.
30,25,MT,Fallon County,257,204,310,8.6,6.8,10.4,85,64,106,11.8,8.9,14.7,57,42,72,12,8.9,15.1,50108.00,"45,318","54,898",.,.,.,.,.,.
30,27,MT,Fergus County,"1,568","1,239","1,897",14.1,11.1,17.1,419,319,519,19.5,14.8,24.2,276,205,347,17.3,12.9,21.7,40114.00,"36,423","43,805",.,.,.,.,.,.
30,29,MT,Flathead County,"12,942","10,846","15,038",14.3,12,16.6,"4,168","3,266","5,070",20.4,16,24.8,"2,886","2,237","3,535",19.4,15,23.8,45742.00,"42,888","48,596",.,.,.,.,.,.
30,31,MT,Gallatin County,"11,859","10,365","13,353",13.3,11.6,15,"2,593","2,054","3,132",13.8,10.9,16.7,"1,700","1,328","2,072",12.9,10.1,15.7,51394.00,"48,126","54,662",.,.,.,.,.,.
30,33,MT,Garfield County,202,158,246,16,12.5,19.5,78,59,97,25.7,19.4,32,51,38,64,22.7,16.7,28.7,34414.00,"31,097","37,731",.,.,.,.,.,.
30,35,MT,Glacier County,"4,073","3,422","4,724",30.4,25.5,35.3,"1,648","1,333","1,963",39.7,32.1,47.3,"1,059",826,"1,292",37,28.9,45.1,34508.00,"31,694","37,322",.,.,.,.,.,.
30,37,MT,Golden Valley County,159,122,196,19.6,15,24.2,48,36,60,32.7,24.8,40.6,33,25,41,28.7,21.3,36.1,33550.00,"30,253","36,847",.,.,.,.,.,.
30,39,MT,Granite County,495,390,600,16.1,12.7,19.5,120,92,148,25,19.2,30.8,80,60,100,22,16.6,27.4,39713.00,"35,976","43,450",.,.,.,.,.,.
30,41,MT,Hill County,"2,720","2,224","3,216",17,13.9,20.1,957,736,"1,178",22.5,17.3,27.7,619,464,774,20.6,15.4,25.8,41194.00,"37,671","44,717",.,.,.,.,.,.
30,43,MT,Jefferson County,"1,093",852,"1,334",9.7,7.6,11.8,324,245,403,13.4,10.1,16.7,212,157,267,11.2,8.3,14.1,59105.00,"54,352","63,858",.,.,.,.,.,.
30,45,MT,Judith Basin County,305,239,371,15.1,11.9,18.3,81,61,101,22,16.6,27.4,54,40,68,18.5,13.7,23.3,38878.00,"35,193","42,563",.,.,.,.,.,.
30,47,MT,Lake County,"6,862","5,926","7,798",23.9,20.6,27.2,"2,231","1,790","2,672",31.3,25.1,37.5,"1,416","1,079","1,753",27.8,21.2,34.4,33021.00,"30,737","35,305",.,.,.,.,.,.
30,49,MT,Lewis and Clark County,"7,101","5,769","8,433",11.2,9.1,13.3,"2,181","1,694","2,668",15.6,12.1,19.1,"1,420","1,087","1,753",14.1,10.8,17.4,54096.00,"50,132","58,060",.,.,.,.,.,.
30,51,MT,Liberty County,475,375,575,20.7,16.4,25,138,103,173,31.4,23.5,39.3,91,67,115,29.7,21.7,37.7,35414.00,"31,982","38,846",.,.,.,.,.,.
30,53,MT,Lincoln County,"3,986","3,200","4,772",20.7,16.6,24.8,"1,159",881,"1,437",32.3,24.6,40,767,569,965,28.9,21.4,36.4,34764.00,"31,497","38,031",.,.,.,.,.,.
30,55,MT,McCone County,276,218,334,16.4,12.9,19.9,68,52,84,20.4,15.5,25.3,44,33,55,17.5,13,22,38345.00,"34,735","41,955",.,.,.,.,.,.
30,57,MT,Madison County,983,773,"1,193",12.8,10.1,15.5,238,183,293,18.7,14.4,23,156,117,195,16.4,12.3,20.5,41367.00,"37,622","45,112",.,.,.,.,.,.
30,59,MT,Meagher County,353,273,433,19.1,14.8,23.4,103,78,128,31.3,23.8,38.8,68,51,85,31.2,23.2,39.2,32643.00,"29,511","35,775",.,.,.,.,.,.
30,61,MT,Mineral County,736,578,894,17.8,14,21.6,198,150,246,28.4,21.5,35.3,133,99,167,26,19.3,32.7,33935.00,"30,722","37,148",.,.,.,.,.,.
30,63,MT,Missoula County,"16,277","13,875","18,679",15.1,12.9,17.3,"3,667","2,801","4,533",17.4,13.3,21.5,"2,534","1,903","3,165",16.9,12.7,21.1,44320.00,"41,603","47,037",.,.,.,.,.,.
30,65,MT,Musselshell County,865,682,"1,048",18.7,14.7,22.7,275,210,340,29.7,22.7,36.7,188,141,235,27.2,20.4,34,39474.00,"35,943","43,005",.,.,.,.,.,.
30,67,MT,Park County,"1,992","1,558","2,426",12.9,10.1,15.7,586,445,727,20.3,15.4,25.2,392,292,492,18.6,13.9,23.3,40399.00,"37,377","43,421",.,.,.,.,.,.
30,69,MT,Petroleum County,98,77,119,19.2,15,23.4,29,22,36,29,22,36,19,14,24,22.4,16.6,28.2,33613.00,"30,272","36,954",.,.,.,.,.,.
30,71,MT,Phillips County,654,514,794,16.1,12.6,19.6,190,144,236,22.2,16.8,27.6,128,95,161,20.3,15.1,25.5,38913.00,"35,174","42,652",.,.,.,.,.,.
30,73,MT,Pondera County,"1,185",953,"1,417",19.9,16,23.8,390,299,481,28.2,21.6,34.8,260,195,325,26.3,19.7,32.9,37441.00,"34,089","40,793",.,.,.,.,.,.
30,75,MT,Powder River County,206,162,250,12,9.5,14.5,49,37,61,15.9,12,19.8,33,24,42,12.7,9.4,16,40396.00,"36,712","44,080",.,.,.,.,.,.
30,77,MT,Powell County,"1,165",918,"1,412",21.1,16.6,25.6,278,213,343,24.3,18.6,30,188,141,235,22.7,17,28.4,37323.00,"33,793","40,853",.,.,.,.,.,.
30,79,MT,Prairie County,163,130,196,14.4,11.5,17.3,49,37,61,26.2,20,32.4,33,25,41,25.2,18.8,31.6,35991.00,"32,469","39,513",.,.,.,.,.,.
30,81,MT,Ravalli County,"6,566","5,411","7,721",16.3,13.4,19.2,"2,087","1,624","2,550",25,19.5,30.5,"1,427","1,095","1,759",22.6,17.3,27.9,38445.00,"35,759","41,131",.,.,.,.,.,.
30,83,MT,Richland County,"1,019",834,"1,204",9.5,7.8,11.2,327,258,396,12.9,10.2,15.6,209,161,257,11.7,9,14.4,56492.00,"52,019","60,965",.,.,.,.,.,.
30,85,MT,Roosevelt County,"2,840","2,291","3,389",26.4,21.3,31.5,"1,243",963,"1,523",36.8,28.5,45.1,828,627,"1,029",35.5,26.9,44.1,34278.00,"31,351","37,205",.,.,.,.,.,.
30,87,MT,Rosebud County,"1,724","1,401","2,047",18.5,15,22,715,555,875,26.3,20.4,32.2,476,360,592,24.5,18.5,30.5,49212.00,"44,713","53,711",.,.,.,.,.,.
30,89,MT,Sanders County,"2,733","2,297","3,169",24.3,20.4,28.2,826,672,980,38.3,31.2,45.4,530,419,641,33.6,26.5,40.7,33598.00,"31,071","36,125",.,.,.,.,.,.
30,91,MT,Sheridan County,323,252,394,9.2,7.2,11.2,82,62,102,12.2,9.3,15.1,52,39,65,10,7.5,12.5,47842.00,"43,277","52,407",.,.,.,.,.,.
30,93,MT,Silver Bow County,"6,252","5,304","7,200",18.7,15.9,21.5,"1,595","1,241","1,949",22.6,17.6,27.6,"1,042",797,"1,287",20.6,15.8,25.4,39835.00,"36,199","43,471",.,.,.,.,.,.
30,95,MT,Stillwater County,955,765,"1,145",10.5,8.4,12.6,262,201,323,13.3,10.2,16.4,171,128,214,11.3,8.4,14.2,54994.00,"49,898","60,090",.,.,.,.,.,.
30,97,MT,Sweet Grass County,443,349,537,12.5,9.8,15.2,125,95,155,16.1,12.3,19.9,83,62,104,13.4,10,16.8,43193.00,"39,424","46,962",.,.,.,.,.,.
30,99,MT,Teton County,885,703,"1,067",15.1,12,18.2,255,195,315,20.4,15.6,25.2,166,125,207,17.7,13.3,22.1,41236.00,"37,437","45,035",.,.,.,.,.,.
30,101,MT,Toole County,748,585,911,16.6,13,20.2,184,140,228,18.6,14.2,23,118,88,148,15.9,11.9,19.9,42057.00,"38,171","45,943",.,.,.,.,.,.
30,103,MT,Treasure County,91,72,110,12.4,9.8,15,26,20,32,20.2,15.3,25.1,17,13,21,19.3,14.2,24.4,43082.00,"38,955","47,209",.,.,.,.,.,.
30,105,MT,Valley County,"1,110",899,"1,321",15,12.1,17.9,359,280,438,21.9,17.1,26.7,243,187,299,19.5,15,24,41694.00,"37,728","45,660",.,.,.,.,.,.
30,107,MT,Wheatland County,401,309,493,19.7,15.2,24.2,127,95,159,27.2,20.4,34,87,64,110,28.1,20.6,35.6,30385.00,"28,455","32,315",.,.,.,.,.,.
30,109,MT,Wibaux County,112,88,136,10.9,8.6,13.2,29,22,36,14.1,10.8,17.4,19,14,24,12.4,9.2,15.6,38892.00,"35,050","42,734",.,.,.,.,.,.
30,111,MT,Yellowstone County,"18,853","16,571","21,135",12.7,11.2,14.2,"5,744","4,737","6,751",16.5,13.6,19.4,"3,728","2,964","4,492",14.9,11.8,18,49405.00,"46,931","51,879",.,.,.,.,.,.
31,0,NE,Nebraska,"230,375","223,087","237,663",12.8,12.4,13.2,"78,806","74,931","82,681",17.4,16.5,18.3,"51,189","47,880","54,498",15.9,14.9,16.9,50766.00,"50,207","51,325","25,654","23,720","27,588",19.8,18.3,21.3
31,1,NE,Adams County,"3,724","2,998","4,450",12.5,10.1,14.9,"1,317","1,032","1,602",18,14.1,21.9,886,686,"1,086",16.9,13.1,20.7,46902.00,"43,070","50,734",.,.,.,.,.,.
31,3,NE,Antelope County,883,704,"1,062",13.7,10.9,16.5,317,245,389,20.8,16.1,25.5,209,158,260,19.1,14.4,23.8,45135.00,"41,075","49,195",.,.,.,.,.,.
31,5,NE,Arthur County,62,48,76,12.8,10,15.6,30,23,37,21.1,15.9,26.3,21,15,27,22.6,16.6,28.6,37847.00,"34,154","41,540",.,.,.,.,.,.
31,7,NE,Banner County,97,76,118,12.8,10.1,15.5,32,25,39,23.5,18.3,28.7,22,17,27,20.6,15.6,25.6,46509.00,"42,280","50,738",.,.,.,.,.,.
31,9,NE,Blaine County,98,77,119,19.1,15.1,23.1,39,30,48,30.7,23.7,37.7,27,21,33,29.7,22.7,36.7,36945.00,"33,325","40,565",.,.,.,.,.,.
31,11,NE,Boone County,491,394,588,9.3,7.5,11.1,148,116,180,12.4,9.7,15.1,96,74,118,10.8,8.3,13.3,50722.00,"46,363","55,081",.,.,.,.,.,.
31,13,NE,Box Butte County,"1,520","1,255","1,785",13.7,11.3,16.1,528,420,636,19.2,15.3,23.1,355,280,430,18.1,14.3,21.9,53635.00,"48,689","58,581",.,.,.,.,.,.
31,15,NE,Boyd County,286,230,342,14.3,11.5,17.1,80,62,98,20.9,16.2,25.6,54,41,67,19.2,14.6,23.8,37835.00,"34,207","41,463",.,.,.,.,.,.
31,17,NE,Brown County,399,311,487,13.4,10.4,16.4,127,98,156,19.6,15.1,24.1,85,65,105,17,13,21,38907.00,"35,218","42,596",.,.,.,.,.,.
31,19,NE,Buffalo County,"5,424","4,472","6,376",12.1,10,14.2,"1,616","1,273","1,959",14.7,11.6,17.8,"1,041",799,"1,283",13.5,10.3,16.7,51959.00,"49,305","54,613",.,.,.,.,.,.
31,21,NE,Burt County,631,483,779,9.7,7.4,12,249,192,306,17.2,13.3,21.1,170,129,211,15.6,11.8,19.4,46553.00,"42,401","50,705",.,.,.,.,.,.
31,23,NE,Butler County,840,695,985,10.3,8.5,12.1,267,210,324,13.6,10.7,16.5,174,134,214,11.7,9,14.4,49880.00,"45,668","54,092",.,.,.,.,.,.
31,25,NE,Cass County,"1,958","1,579","2,337",7.9,6.4,9.4,700,545,855,11.6,9,14.2,449,341,557,9.9,7.5,12.3,59962.00,"55,742","64,182",.,.,.,.,.,.
31,27,NE,Cedar County,843,676,"1,010",9.8,7.9,11.7,289,227,351,13.8,10.8,16.8,199,155,243,12.5,9.7,15.3,52102.00,"47,549","56,655",.,.,.,.,.,.
31,29,NE,Chase County,448,363,533,11.3,9.2,13.4,151,120,182,15.7,12.5,18.9,102,81,123,14.6,11.6,17.6,47787.00,"43,227","52,347",.,.,.,.,.,.
31,31,NE,Cherry County,817,654,980,14.5,11.6,17.4,267,206,328,22.2,17.1,27.3,180,137,223,20.2,15.3,25.1,42043.00,"38,267","45,819",.,.,.,.,.,.
31,33,NE,Cheyenne County,"1,030",829,"1,231",10.4,8.4,12.4,329,260,398,14,11.1,16.9,215,167,263,12.5,9.7,15.3,50466.00,"46,085","54,847",.,.,.,.,.,.
31,35,NE,Clay County,697,547,847,11.1,8.7,13.5,278,214,342,17.7,13.6,21.8,185,140,230,15.9,12,19.8,48370.00,"44,271","52,469",.,.,.,.,.,.
31,37,NE,Colfax County,"1,234","1,004","1,464",11.8,9.6,14,565,453,677,18.2,14.6,21.8,369,289,449,17.7,13.8,21.6,47756.00,"43,195","52,317",.,.,.,.,.,.
31,39,NE,Cuming County,988,817,"1,159",11.1,9.2,13,320,260,380,14.9,12.1,17.7,210,169,251,12.9,10.4,15.4,48122.00,"44,108","52,136",.,.,.,.,.,.
31,41,NE,Custer County,"1,140",864,"1,416",10.8,8.2,13.4,450,343,557,18.5,14.1,22.9,307,231,383,16.9,12.7,21.1,43425.00,"40,392","46,458",.,.,.,.,.,.
31,43,NE,Dakota County,"2,960","2,402","3,518",14.4,11.7,17.1,"1,332","1,062","1,602",22.3,17.8,26.8,855,665,"1,045",20.3,15.8,24.8,46582.00,"43,003","50,161",.,.,.,.,.,.
31,45,NE,Dawes County,"1,554","1,225","1,883",18.9,14.9,22.9,398,311,485,22.5,17.6,27.4,239,184,294,19.3,14.8,23.8,38196.00,"34,458","41,934",.,.,.,.,.,.
31,47,NE,Dawson County,"3,117","2,574","3,660",13.1,10.8,15.4,"1,312","1,045","1,579",19.6,15.6,23.6,908,721,"1,095",18.7,14.8,22.6,46818.00,"43,657","49,979",.,.,.,.,.,.
31,49,NE,Deuel County,242,193,291,12.4,9.9,14.9,81,63,99,20,15.4,24.6,56,43,69,17.8,13.5,22.1,42152.00,"38,309","45,995",.,.,.,.,.,.
31,51,NE,Dixon County,661,551,771,11.4,9.5,13.3,234,187,281,16.1,12.9,19.3,158,125,191,14.6,11.5,17.7,46124.00,"41,984","50,264",.,.,.,.,.,.
31,53,NE,Dodge County,"4,404","3,625","5,183",12.4,10.2,14.6,"1,476","1,179","1,773",17.5,14,21,959,754,"1,164",16,12.6,19.4,47367.00,"43,461","51,273",.,.,.,.,.,.
31,55,NE,Douglas County,"78,102","73,392","82,812",15.1,14.2,16,"27,926","25,391","30,461",20.6,18.7,22.5,"17,835","15,966","19,704",18.9,16.9,20.9,51189.00,"50,114","52,264",.,.,.,.,.,.
31,57,NE,Dundy County,279,218,340,14,10.9,17.1,108,83,133,23.7,18.2,29.2,76,58,94,21.3,16.2,26.4,40294.00,"36,455","44,133",.,.,.,.,.,.
31,59,NE,Fillmore County,543,428,658,9.8,7.7,11.9,191,148,234,15.9,12.3,19.5,127,97,157,14.3,10.9,17.7,48438.00,"44,167","52,709",.,.,.,.,.,.
31,61,NE,Franklin County,429,343,515,13.7,11,16.4,136,107,165,21.1,16.6,25.6,90,69,111,18.5,14.1,22.9,43406.00,"39,298","47,514",.,.,.,.,.,.
31,63,NE,Frontier County,332,264,400,12.7,10.1,15.3,88,68,108,16.1,12.5,19.7,59,45,73,13.9,10.5,17.3,47799.00,"43,313","52,285",.,.,.,.,.,.
31,65,NE,Furnas County,645,519,771,13.4,10.8,16,220,172,268,20.6,16.1,25.1,151,117,185,18.5,14.3,22.7,42517.00,"38,842","46,192",.,.,.,.,.,.
31,67,NE,Gage County,"2,539","2,064","3,014",11.8,9.6,14,797,616,978,16.6,12.8,20.4,514,387,641,14.7,11.1,18.3,45588.00,"41,931","49,245",.,.,.,.,.,.
31,69,NE,Garden County,297,231,363,15.5,12,19,80,62,98,24.7,19.1,30.3,55,42,68,21.8,16.6,27,38142.00,"34,611","41,673",.,.,.,.,.,.
31,71,NE,Garfield County,285,225,345,14.5,11.4,17.6,80,62,98,20.4,15.7,25.1,56,43,69,17.8,13.6,22,37292.00,"33,794","40,790",.,.,.,.,.,.
31,73,NE,Gosper County,178,138,218,9,7,11,67,52,82,15,11.6,18.4,47,36,58,13.9,10.6,17.2,50931.00,"46,663","55,199",.,.,.,.,.,.
31,75,NE,Grant County,72,57,87,11.4,9,13.8,27,21,33,20.9,16.2,25.6,18,14,22,22.2,16.8,27.6,44298.00,"40,111","48,485",.,.,.,.,.,.
31,77,NE,Greeley County,317,242,392,13.2,10.1,16.3,123,95,151,22.4,17.3,27.5,84,64,104,20.6,15.7,25.5,40744.00,"36,991","44,497",.,.,.,.,.,.
31,79,NE,Hall County,"9,413","8,220","10,606",15.9,13.9,17.9,"3,504","2,924","4,084",21.8,18.2,25.4,"2,234","1,821","2,647",20,16.3,23.7,46641.00,"43,479","49,803",.,.,.,.,.,.
31,81,NE,Hamilton County,764,614,914,8.7,7,10.4,261,204,318,12.2,9.6,14.8,179,139,219,10.9,8.5,13.3,58433.00,"53,124","63,742",.,.,.,.,.,.
31,83,NE,Harlan County,405,322,488,12.1,9.6,14.6,120,94,146,17.7,13.9,21.5,80,62,98,16.6,12.9,20.3,43882.00,"40,662","47,102",.,.,.,.,.,.
31,85,NE,Hayes County,145,113,177,15.3,12,18.6,43,33,53,22.8,17.5,28.1,30,23,37,20.8,15.8,25.8,43003.00,"39,356","46,650",.,.,.,.,.,.
31,87,NE,Hitchcock County,430,338,522,15.1,11.9,18.3,155,120,190,25.8,20,31.6,106,80,132,24.5,18.6,30.4,42059.00,"38,401","45,717",.,.,.,.,.,.
31,89,NE,Holt County,"1,362","1,087","1,637",13.3,10.6,16,435,339,531,18.3,14.2,22.4,300,231,369,17.7,13.6,21.8,43861.00,"40,136","47,586",.,.,.,.,.,.
31,91,NE,Hooker County,62,49,75,8.8,6.9,10.7,17,13,21,11,8.5,13.5,12,9,15,11,8.4,13.6,39140.00,"35,457","42,823",.,.,.,.,.,.
31,93,NE,Howard County,626,481,771,10,7.7,12.3,220,169,271,14.8,11.4,18.2,150,114,186,13.8,10.4,17.2,50518.00,"46,305","54,731",.,.,.,.,.,.
