State FIPS,County FIPS,Postal,Name,Poverty Estimate All Ages,90% CI Lower Bound,90% CI Upper Bound,Poverty Percent All Ages,90% CI Lower Bound,90% CI Upper Bound,Poverty Estimate Under Age 18,90% CI Lower Bound,90% CI Upper Bound,Poverty Percent Under Age 18,90% CI Lower Bound,90% CI Upper Bound,Poverty Estimate Ages 5-17,90% CI Lower Bound,90% CI Upper Bound,Poverty Percent Ages 5-17,90% CI Lower Bound,90% CI Upper Bound,Median Household Income,90% CI Lower Bound,90% CI Upper Bound,Poverty Estimate Ages 0-4,90% CI Lower Bound,90% CI Upper Bound,Poverty Percent Ages 0-4,90% CI Lower Bound,90% CI Upper Bound
16,29,ID,Caribou County,770,604,937,11.1,8.7,13.5,282,221,344,15,11.8,18.3,176,134,218,12.4,9.4,15.4,"43,219","40,120","46,319", , , , , , 
16,31,ID,Cassia County,"3,221","2,528","3,914",15.3,12,18.6,"1,479","1,162","1,796",21.6,16.9,26.2,940,718,"1,162",19.4,14.8,24,"37,219","33,992","40,446", , , , , , 
16,33,ID,Clark County,151,117,185,16.5,12.8,20.2,60,47,74,21.2,16.6,26.1,38,29,47,18.3,13.9,22.6,"34,599","31,399","37,800", , , , , , 
16,35,ID,Clearwater County,"1,345","1,062","1,628",17.5,13.8,21.2,370,289,450,24.3,19,29.6,249,190,308,20.7,15.8,25.6,"37,327","34,593","40,061", , , , , , 
16,37,ID,Custer County,550,430,671,13.2,10.3,16.1,145,113,177,17,13.2,20.7,96,73,119,13.8,10.5,17.1,"37,377","33,910","40,844", , , , , , 
16,39,ID,Elmore County,"3,293","2,606","3,979",13.6,10.7,16.4,"1,372","1,083","1,661",16.9,13.4,20.5,826,632,"1,020",15,11.5,18.5,"40,050","36,571","43,530", , , , , , 
16,41,ID,Franklin County,"1,417","1,115","1,718",11.4,9,13.8,646,511,782,15.4,12.2,18.6,400,308,492,13.1,10.1,16.2,"42,311","38,406","46,216", , , , , , 
16,43,ID,Fremont County,"1,651","1,297","2,004",13.8,10.9,16.8,787,615,959,21.2,16.5,25.8,501,380,622,19.3,14.6,23.9,"42,420","39,434","45,407", , , , , , 
16,45,ID,Gem County,"2,116","1,689","2,544",13,10.3,15.6,688,541,836,17.3,13.6,21.1,449,342,556,15.3,11.6,18.9,"39,709","36,255","43,162", , , , , , 
16,47,ID,Gooding County,"2,297","1,842","2,751",16.2,13,19.4,820,647,994,20.4,16.1,24.7,536,411,661,19.1,14.7,23.6,"36,121","32,924","39,318", , , , , , 
16,49,ID,Idaho County,"2,474","1,972","2,975",16.3,13,19.6,756,599,914,23.2,18.4,28,499,384,614,20.4,15.7,25.1,"34,271","31,479","37,062", , , , , , 
16,51,ID,Jefferson County,"2,564","2,058","3,071",11.5,9.2,13.8,"1,067",851,"1,283",14.9,11.9,17.9,667,515,819,13.2,10.2,16.2,"43,358","40,027","46,689", , , , , , 
16,53,ID,Jerome County,"2,890","2,287","3,493",14.5,11.4,17.5,"1,179",928,"1,429",19.6,15.4,23.8,731,561,901,17.5,13.4,21.6,"38,146","35,083","41,210", , , , , , 
16,55,ID,Kootenai County,"15,608","13,184","18,033",12,10.2,13.9,"5,006","4,096","5,915",15.8,13,18.7,"3,026","2,392","3,660",13,10.3,15.8,"41,047","39,468","42,626", , , , , , 
16,57,ID,Latah County,"5,413","4,484","6,342",17.8,14.7,20.8,910,718,"1,102",13.6,10.8,16.5,541,415,667,11.6,8.9,14.3,"36,961","33,946","39,975", , , , , , 
16,59,ID,Lemhi County,"1,256",983,"1,529",15.9,12.5,19.4,388,303,473,23.1,18,28.1,250,190,310,19,14.4,23.5,"33,189","30,199","36,180", , , , , , 
16,61,ID,Lewis County,492,388,597,13.2,10.4,16,182,142,222,21.8,17,26.6,113,86,140,18.8,14.3,23.3,"37,008","33,969","40,047", , , , , , 
16,63,ID,Lincoln County,551,429,672,12.3,9.6,15,223,175,271,17.3,13.6,21,140,106,174,15.1,11.4,18.8,"37,226","33,998","40,453", , , , , , 
16,65,ID,Madison County,"8,351","7,288","9,414",27.6,24.1,31.1,"1,402","1,131","1,673",15.9,12.8,19,772,595,949,14.8,11.4,18.2,"34,251","31,962","36,540", , , , , , 
16,67,ID,Minidoka County,"2,772","2,223","3,320",14.7,11.8,17.6,"1,126",886,"1,367",20.3,16,24.6,742,565,919,19,14.5,23.6,"35,305","32,358","38,252", , , , , , 
16,69,ID,Nez Perce County,"4,761","3,888","5,633",12.7,10.4,15,"1,336","1,062","1,610",16,12.7,19.2,822,632,"1,012",13.7,10.5,16.8,"41,925","38,839","45,011", , , , , , 
16,71,ID,Oneida County,517,402,632,12.5,9.7,15.3,180,140,220,16.5,12.8,20.1,119,90,148,14.3,10.8,17.8,"40,436","37,446","43,426", , , , , , 
16,73,ID,Owyhee County,"2,111","1,661","2,560",19.2,15.1,23.3,837,659,"1,015",26.1,20.6,31.7,531,406,656,23.2,17.7,28.6,"32,753","29,785","35,721", , , , , , 
16,75,ID,Payette County,"3,271","2,628","3,914",14.6,11.7,17.5,"1,244",989,"1,499",20,15.9,24.1,806,621,991,17.6,13.6,21.7,"40,104","37,116","43,092", , , , , , 
16,77,ID,Power County,"1,207",950,"1,463",15.4,12.2,18.7,494,387,602,20.9,16.3,25.4,328,249,407,18.9,14.3,23.4,"34,336","31,840","36,831", , , , , , 
16,79,ID,Shoshone County,"2,526","2,018","3,035",19.5,15.6,23.5,740,588,891,27.2,21.6,32.7,478,371,585,22.9,17.8,28,"32,204","29,354","35,055", , , , , , 
16,81,ID,Teton County,876,693,"1,060",11.2,8.9,13.6,345,269,420,14.7,11.5,17.9,222,169,275,13.7,10.4,17,"50,736","46,807","54,664", , , , , , 
16,83,ID,Twin Falls County,"9,914","8,178","11,649",14.1,11.6,16.6,"3,507","2,808","4,206",18.9,15.1,22.7,"2,197","1,733","2,661",16.8,13.3,20.4,"39,468","36,936","42,001", , , , , , 
16,85,ID,Valley County,870,678,"1,062",9.9,7.8,12.1,269,210,328,15.1,11.8,18.5,176,134,218,13.4,10.2,16.7,"42,582","39,355","45,808", , , , , , 
16,87,ID,Washington County,"1,658","1,317","1,999",16.5,13.1,19.9,576,455,698,22.9,18.1,27.8,355,272,438,19.1,14.7,23.6,"32,867","30,118","35,615", , , , , , 
17,0,IL,Illinois,"1,536,133","1,513,055","1,559,212",12.3,12.1,12.5,"539,870","525,441","554,299",17,16.6,17.5,"359,381","346,729","372,033",15.7,15.2,16.3,"52,012","51,741","52,282","168,290","161,398","175,182",19.2,18.4,20
17,1,IL,Adams County,"7,548","6,373","8,722",11.7,9.9,13.5,"2,469","1,996","2,943",16.4,13.3,19.6,"1,675","1,337","2,013",15.1,12.1,18.2,"39,859","37,090","42,629", , , , , , 
17,3,IL,Alexander County,"2,157","1,697","2,617",26.7,21,32.4,867,683,"1,051",42.5,33.5,51.5,565,437,693,39.6,30.6,48.6,"28,791","26,592","30,990", , , , , , 
17,5,IL,Bond County,"2,261","1,831","2,692",14.4,11.7,17.2,573,455,691,15.9,12.6,19.2,371,289,453,14.4,11.2,17.6,"42,307","38,567","46,047", , , , , , 
17,7,IL,Boone County,"4,566","3,685","5,447",8.8,7.1,10.5,"1,679","1,349","2,009",12.5,10,15,"1,044",818,"1,270",10.4,8.2,12.7,"56,745","52,101","61,390", , , , , , 
17,9,IL,Brown County,622,485,759,13.2,10.3,16.1,131,103,159,12.5,9.9,15.2,90,69,111,12,9.2,14.8,"39,239","35,797","42,680", , , , , , 
17,11,IL,Bureau County,"3,740","3,080","4,400",10.8,8.9,12.6,"1,091",874,"1,307",13.9,11.2,16.7,715,559,871,12.4,9.7,15.1,"42,288","39,491","45,085", , , , , , 
17,13,IL,Calhoun County,551,435,667,10.8,8.5,13.1,135,106,164,13,10.2,15.8,88,68,108,11.2,8.6,13.7,"42,035","38,315","45,756", , , , , , 
17,15,IL,Carroll County,"1,626","1,301","1,952",10.3,8.3,12.4,556,438,674,16.9,13.3,20.5,372,286,458,14.9,11.4,18.3,"40,811","38,829","42,793", , , , , , 
17,17,IL,Cass County,"1,781","1,410","2,152",13.2,10.4,15.9,592,470,713,18,14.3,21.7,376,292,460,16,12.4,19.6,"39,485","35,995","42,975", , , , , , 
17,19,IL,Champaign County,"32,582","29,125","36,039",19.2,17.2,21.2,"6,064","4,964","7,164",16.6,13.6,19.6,"3,860","3,102","4,618",15.1,12.1,18.1,"43,271","41,091","45,451", , , , , , 
17,21,IL,Christian County,"4,711","3,823","5,599",14.2,11.5,16.9,"1,506","1,206","1,806",19.6,15.7,23.5,"1,000",788,"1,212",17.6,13.9,21.4,"38,553","35,602","41,503", , , , , , 
17,23,IL,Clark County,"1,993","1,589","2,397",11.9,9.5,14.4,660,522,798,17.4,13.8,21.1,450,348,552,15.7,12.1,19.3,"40,506","36,951","44,060", , , , , , 
17,25,IL,Clay County,"2,140","1,701","2,580",15.7,12.5,18.9,641,507,775,20.8,16.4,25.1,413,319,507,18.4,14.2,22.6,"34,216","31,419","37,012", , , , , , 
17,27,IL,Clinton County,"2,951","2,410","3,491",8.6,7,10.2,823,657,989,10.3,8.2,12.4,508,396,620,8.6,6.7,10.4,"49,896","47,549","52,242", , , , , , 
17,29,IL,Coles County,"8,342","7,048","9,636",17.7,14.9,20.4,"1,739","1,397","2,082",18.3,14.7,22,"1,080",846,"1,314",16.2,12.7,19.7,"34,542","32,160","36,924", , , , , , 
17,31,IL,Cook County,"798,833","768,786","828,881",15.4,14.8,15.9,"298,421","281,530","315,312",22.3,21,23.5,"204,208","191,574","216,842",21.5,20.2,22.8,"50,682","50,235","51,130", , , , , , 
17,33,IL,Crawford County,"2,847","2,296","3,397",15.5,12.5,18.6,836,670,"1,003",21.4,17.2,25.7,560,439,681,19,14.9,23.1,"38,876","36,092","41,660", , , , , , 
17,35,IL,Cumberland County,"1,292","1,036","1,547",11.9,9.6,14.3,442,351,533,17.6,14,21.3,283,219,347,15,11.6,18.4,"42,378","39,236","45,520", , , , , , 
17,37,IL,DeKalb County,"11,755","10,046","13,464",12.8,11,14.7,"2,110","1,709","2,511",10,8.1,11.9,"1,382","1,101","1,663",9.1,7.2,10.9,"51,326","48,666","53,986", , , , , , 
17,39,IL,De Witt County,"1,863","1,468","2,259",11.3,8.9,13.7,637,504,769,16.9,13.4,20.4,417,323,511,15.1,11.7,18.5,"44,572","40,878","48,267", , , , , , 
17,41,IL,Douglas County,"1,871","1,497","2,245",9.6,7.7,11.5,708,561,856,14.1,11.2,17,441,342,540,12.4,9.6,15.1,"44,845","41,096","48,595", , , , , , 
17,43,IL,DuPage County,"46,353","41,092","51,613",5,4.5,5.6,"14,618","12,374","16,862",6.2,5.2,7.1,"8,814","7,226","10,402",5.1,4.2,6,"73,687","71,757","75,617", , , , , , 
17,45,IL,Edgar County,"2,387","1,893","2,882",13,10.3,15.7,793,627,959,19.8,15.6,23.9,509,394,624,17.4,13.4,21.3,"35,926","33,998","37,853", , , , , , 
17,47,IL,Edwards County,769,605,934,11.7,9.2,14.2,234,185,282,16.6,13.1,20,158,122,194,14.9,11.5,18.3,"38,188","35,668","40,708", , , , , , 
17,49,IL,Effingham County,"3,240","2,604","3,877",9.5,7.7,11.4,"1,138",909,"1,367",13,10.4,15.6,738,572,904,11.3,8.7,13.8,"44,214","40,791","47,638", , , , , , 
17,51,IL,Fayette County,"3,594","2,908","4,281",17.9,14.5,21.4,"1,097",883,"1,311",23.6,19,28.2,659,513,805,19.4,15.1,23.8,"35,089","32,230","37,949", , , , , , 
17,53,IL,Ford County,"1,227",964,"1,489",8.9,7,10.8,412,326,499,12.5,9.9,15.2,259,200,318,10.6,8.1,13,"44,025","40,248","47,801", , , , , , 
17,55,IL,Franklin County,"7,489","6,376","8,602",19.1,16.2,21.9,"2,547","2,109","2,985",29.8,24.6,34.9,"1,628","1,308","1,948",26.6,21.3,31.8,"32,279","30,024","34,533", , , , , , 
17,57,IL,Fulton County,"4,866","4,012","5,719",14,11.6,16.5,"1,591","1,285","1,897",21.1,17.1,25.2,"1,050",831,"1,269",18.9,14.9,22.8,"39,258","36,283","42,232", , , , , , 
17,59,IL,Gallatin County,"1,168",937,"1,400",19.1,15.4,22.9,353,279,427,28,22.1,33.9,242,187,297,25.5,19.7,31.3,"30,848","27,996","33,701", , , , , , 
17,61,IL,Greene County,"2,120","1,692","2,549",15.3,12.2,18.4,675,538,812,20.9,16.7,25.2,468,366,570,19.3,15.1,23.5,"36,479","33,224","39,734", , , , , , 
17,63,IL,Grundy County,"2,586","2,065","3,107",5.7,4.6,6.8,785,623,947,7.3,5.8,8.8,505,391,619,6.5,5,8,"63,407","59,590","67,224", , , , , , 
17,65,IL,Hamilton County,"1,325","1,045","1,606",16.3,12.8,19.7,411,326,496,23.6,18.7,28.5,275,213,337,20.8,16.1,25.5,"35,471","32,264","38,677", , , , , , 
17,67,IL,Hancock County,"2,017","1,628","2,405",10.8,8.7,12.8,678,540,816,16.7,13.3,20.1,455,356,554,14.9,11.7,18.2,"40,655","37,084","44,225", , , , , , 
17,69,IL,Hardin County,793,624,962,18.1,14.2,21.9,257,202,313,29.5,23.2,36,170,130,210,26.6,20.4,32.9,"31,690","28,755","34,624", , , , , , 
17,71,IL,Henderson County,890,705,"1,076",11.5,9.1,13.9,268,212,324,17.9,14.2,21.7,187,145,229,15.9,12.3,19.4,"38,557","35,463","41,652", , , , , , 
17,73,IL,Henry County,"4,652","3,811","5,493",9.4,7.7,11.1,"1,461","1,167","1,755",13.2,10.5,15.8,966,749,"1,183",11.6,9,14.2,"45,169","42,856","47,481", , , , , , 
17,75,IL,Iroquois County,"2,776","2,256","3,296",9.3,7.6,11,"1,081",858,"1,304",15.9,12.6,19.2,724,562,886,14.2,11.1,17.4,"43,566","40,999","46,133", , , , , , 
17,77,IL,Jackson County,"13,547","11,916","15,179",25.7,22.6,28.8,"2,953","2,498","3,407",29.2,24.7,33.7,"1,831","1,523","2,139",26.9,22.3,31.4,"29,495","27,173","31,816", , , , , , 
17,79,IL,Jasper County,"1,154",918,"1,390",11.8,9.4,14.2,359,284,434,16.6,13.1,20.1,254,197,311,15.9,12.4,19.5,"39,872","36,225","43,518", , , , , , 
17,81,IL,Jefferson County,"5,692","4,719","6,666",15,12.4,17.6,"2,021","1,619","2,424",23,18.4,27.6,"1,336","1,043","1,629",21,16.4,25.6,"38,393","35,740","41,046", , , , , , 
17,83,IL,Jersey County,"1,947","1,543","2,350",9,7.1,10.8,613,484,743,12.8,10.1,15.5,398,306,490,11.1,8.6,13.7,"48,518","44,476","52,560", , , , , , 
17,85,IL,Jo Daviess County,"1,970","1,561","2,380",8.8,7,10.6,560,443,678,12.4,9.8,15,368,285,451,10.7,8.3,13.1,"47,329","44,117","50,540", , , , , , 
17,87,IL,Johnson County,"1,881","1,501","2,262",17.1,13.7,20.6,522,416,628,22.1,17.6,26.6,314,243,385,18.7,14.4,22.9,"38,243","35,330","41,156", , , , , , 
17,89,IL,Kane County,"40,493","35,672","45,314",8.3,7.3,9.3,"16,642","14,195","19,089",11.8,10.1,13.5,"10,550","8,756","12,344",10.6,8.8,12.5,"64,109","61,823","66,395", , , , , , 
17,91,IL,Kankakee County,"14,815","12,619","17,011",14.1,12,16.2,"5,213","4,301","6,125",19.3,15.9,22.6,"3,375","2,710","4,040",17.2,13.8,20.6,"49,742","47,858","51,626", , , , , , 
17,93,IL,Kendall County,"3,392","2,692","4,091",3.9,3.1,4.7,"1,171",928,"1,414",5.1,4.1,6.2,749,580,918,4.6,3.6,5.7,"74,542","71,143","77,940", , , , , , 
17,95,IL,Knox County,"7,639","6,242","9,036",15.6,12.8,18.5,"2,525","2,030","3,020",23.3,18.8,27.9,"1,613","1,268","1,958",20.5,16.1,24.9,"37,624","34,583","40,666", , , , , , 
17,97,IL,Lake County,"41,774","36,796","46,752",6,5.3,6.7,"15,956","13,363","18,549",8.1,6.8,9.4,"10,364","8,478","12,250",7.2,5.9,8.5,"75,161","73,258","77,064", , , , , , 
17,99,IL,La Salle County,"12,326","10,462","14,190",11.2,9.5,12.9,"3,907","3,197","4,618",15.1,12.3,17.8,"2,694","2,159","3,229",14.1,11.3,16.9,"46,540","44,495","48,585", , , , , , 
17,101,IL,Lawrence County,"2,411","1,922","2,900",16.6,13.2,19.9,725,577,873,23.4,18.6,28.2,487,378,596,21.4,16.6,26.2,"35,975","33,173","38,776", , , , , , 
17,103,IL,Lee County,"3,409","2,789","4,030",10.3,8.4,12.2,935,743,"1,127",12.4,9.9,14.9,593,459,727,10.5,8.1,12.8,"44,962","42,133","47,791", , , , , , 
17,105,IL,Livingston County,"3,953","3,149","4,756",11.1,8.8,13.3,"1,269","1,013","1,525",14.3,11.4,17.2,843,658,"1,028",13.2,10.3,16.1,"46,752","43,394","50,110", , , , , , 
17,107,IL,Logan County,"2,976","2,385","3,568",11.5,9.2,13.7,944,750,"1,138",15.8,12.6,19.1,630,490,770,14.5,11.3,17.7,"45,579","42,679","48,479", , , , , , 
17,109,IL,McDonough County,"6,097","5,205","6,990",22.9,19.5,26.2,"1,147",916,"1,377",23.1,18.5,27.8,744,578,910,20.8,16.1,25.4,"35,050","32,034","38,067", , , , , , 
17,111,IL,McHenry County,"16,432","13,800","19,064",5.3,4.4,6.1,"5,097","4,163","6,031",6.1,5,7.2,"3,106","2,505","3,707",5,4,6,"72,428","69,951","74,905", , , , , , 
17,113,IL,McLean County,"17,838","15,563","20,112",12,10.4,13.5,"4,160","3,416","4,903",11.6,9.5,13.7,"2,558","2,063","3,053",10.1,8.2,12.1,"51,515","49,727","53,304", , , , , , 
17,115,IL,Macon County,"17,353","15,052","19,655",16.4,14.3,18.6,"6,346","5,360","7,333",25.4,21.4,29.3,"4,334","3,574","5,094",23.7,19.5,27.8,"41,738","39,209","44,266", , , , , , 
17,117,IL,Macoupin County,"5,437","4,526","6,349",11.5,9.5,13.4,"1,732","1,409","2,054",16.2,13.2,19.2,"1,111",880,"1,342",14.2,11.3,17.2,"43,159","40,320","45,999", , , , , , 
17,119,IL,Madison County,"31,579","27,679","35,479",12.2,10.7,13.7,"9,983","8,408","11,559",16.4,13.8,19,"6,509","5,403","7,615",14.8,12.3,17.3,"47,071","45,268","48,875", , , , , , 
17,121,IL,Marion County,"6,701","5,728","7,674",17.2,14.7,19.7,"2,381","1,964","2,798",25.9,21.4,30.4,"1,360","1,085","1,635",20,15.9,24,"36,899","34,009","39,789", , , , , , 
17,123,IL,Marshall County,"1,190",953,"1,428",9.4,7.5,11.2,339,270,409,12.4,9.9,15,216,168,264,10.3,8,12.6,"44,195","40,659","47,731", , , , , , 
17,125,IL,Mason County,"1,854","1,476","2,232",12.2,9.7,14.6,615,490,741,17.9,14.2,21.5,412,320,504,16.4,12.7,20.1,"39,544","36,256","42,832", , , , , , 
17,127,IL,Massac County,"2,026","1,618","2,434",13.7,10.9,16.5,764,603,925,23.2,18.3,28.1,505,389,621,21.3,16.4,26.2,"37,767","34,533","41,001", , , , , , 
17,129,IL,Menard County,"1,095",863,"1,326",8.8,7,10.7,380,299,460,13.5,10.6,16.3,261,201,321,12,9.2,14.7,"52,013","47,729","56,297", , , , , , 
17,131,IL,Mercer County,"1,524","1,226","1,822",9.2,7.4,11,504,402,605,14.1,11.3,17,342,266,418,12.6,9.8,15.4,"46,653","42,882","50,423", , , , , , 
17,133,IL,Monroe County,"1,333","1,047","1,618",4.2,3.3,5.1,354,278,430,4.9,3.9,6,197,151,243,3.6,2.8,4.5,"62,190","58,059","66,321", , , , , , 
17,135,IL,Montgomery County,"3,617","2,970","4,264",13,10.7,15.4,"1,209",975,"1,444",18.9,15.2,22.6,733,577,889,15.2,12,18.4,"38,769","35,794","41,744", , , , , , 
17,137,IL,Morgan County,"4,599","3,773","5,425",14.2,11.6,16.7,"1,322","1,053","1,590",18.2,14.5,21.9,851,668,"1,034",16.4,12.8,19.9,"41,861","38,581","45,142", , , , , , 
17,139,IL,Moultrie County,"1,409","1,115","1,703",10.1,8,12.2,466,368,563,14,11,16.9,312,241,383,12.7,9.8,15.6,"43,971","40,316","47,627", , , , , , 
17,141,IL,Ogle County,"4,072","3,286","4,859",7.5,6.1,9,"1,400","1,107","1,693",10.9,8.6,13.2,928,718,"1,138",9.4,7.3,11.5,"49,648","46,004","53,291", , , , , , 
17,143,IL,Peoria County,"24,130","20,907","27,353",13.7,11.9,15.6,"9,375","7,881","10,869",21.3,17.9,24.7,"5,758","4,735","6,781",18.5,15.2,21.8,"45,724","44,008","47,439", , , , , , 
17,145,IL,Perry County,"2,738","2,172","3,303",13.5,10.7,16.2,882,700,"1,064",19,15.1,23,580,449,711,17.4,13.4,21.3,"39,408","36,300","42,517", , , , , , 
17,147,IL,Piatt County,"1,201",950,"1,453",7.3,5.8,8.8,339,268,411,9.3,7.3,11.3,210,162,258,7.6,5.9,9.3,"52,764","49,906","55,622", , , , , , 
17,149,IL,Pike County,"2,349","1,865","2,832",14.6,11.6,17.6,739,583,895,20.8,16.4,25.2,494,381,607,18.6,14.3,22.8,"32,932","31,107","34,758", , , , , , 
17,151,IL,Pope County,716,559,874,17.6,13.7,21.5,202,158,245,26.7,20.9,32.4,141,108,174,25.4,19.5,31.4,"34,985","31,708","38,262", , , , , , 
17,153,IL,Pulaski County,"1,628","1,289","1,967",25.3,20,30.6,636,505,767,38.5,30.6,46.4,426,329,523,35.6,27.5,43.8,"29,444","27,040","31,847", , , , , , 
17,155,IL,Putnam County,444,348,541,7.4,5.8,9.1,144,114,175,11.3,8.9,13.7,98,75,121,10,7.6,12.3,"53,724","48,969","58,478", , , , , , 
17,157,IL,Randolph County,"3,549","2,842","4,255",12.1,9.7,14.5,"1,189",942,"1,437",17.6,13.9,21.2,742,573,911,15.3,11.8,18.8,"41,702","39,468","43,935", , , , , , 
17,159,IL,Richland County,"2,240","1,797","2,683",14.4,11.6,17.3,681,540,821,19.4,15.3,23.3,441,343,539,17.2,13.4,21,"36,107","33,178","39,037", , , , , , 
17,161,IL,Rock Island County,"19,384","16,854","21,913",13.6,11.8,15.3,"6,625","5,561","7,689",20.1,16.9,23.3,"3,760","3,036","4,484",16.1,13,19.2,"43,527","41,182","45,872", , , , , , 
17,163,IL,St. Clair County,"33,252","29,068","37,436",13,11.4,14.6,"13,690","11,670","15,710",20.8,17.7,23.9,"9,264","7,761","10,767",19.4,16.3,22.6,"46,188","44,156","48,219", , , , , , 
17,165,IL,Saline County,"5,299","4,451","6,147",21.4,17.9,24.8,"1,641","1,327","1,954",30,24.2,35.7,"1,053",822,"1,284",26.9,21,32.8,"32,755","30,471","35,039", , , , , , 
17,167,IL,Sangamon County,"23,736","20,838","26,633",12.4,10.9,14,"8,287","6,932","9,642",18.5,15.5,21.5,"5,259","4,285","6,233",16.3,13.3,19.3,"48,491","46,658","50,324", , , , , , 
17,169,IL,Schuyler County,783,616,949,11.4,9,13.8,224,177,272,16,12.7,19.4,156,120,192,14.8,11.4,18.3,"39,557","35,984","43,130", , , , , , 
17,171,IL,Scott County,632,499,766,11.9,9.4,14.4,205,162,249,16.3,12.9,19.8,139,107,171,15,11.6,18.5,"42,001","38,242","45,761", , , , , , 
17,173,IL,Shelby County,"2,324","1,852","2,796",10.6,8.5,12.8,745,589,902,15.1,12,18.3,489,378,600,13.3,10.3,16.3,"41,953","38,705","45,202", , , , , , 
17,175,IL,Stark County,645,508,783,10.6,8.3,12.8,219,172,266,15.7,12.3,19.1,145,111,179,13.7,10.5,16.9,"41,181","37,417","44,945", , , , , , 
17,177,IL,Stephenson County,"6,052","5,024","7,080",13,10.8,15.2,"2,076","1,682","2,471",19.3,15.6,23,"1,250",984,"1,516",15.7,12.4,19,"41,407","39,436","43,378", , , , , , 
17,179,IL,Tazewell County,"11,203","9,499","12,906",8.8,7.5,10.1,"3,472","2,838","4,107",12,9.8,14.2,"2,170","1,737","2,603",10.3,8.2,12.3,"50,375","47,739","53,011", , , , , , 
17,181,IL,Union County,"2,894","2,411","3,376",16.2,13.5,18.8,888,714,"1,063",22.9,18.4,27.5,581,454,708,21,16.4,25.5,"36,708","34,072","39,344", , , , , , 
17,183,IL,Vermilion County,"13,883","11,927","15,839",17.6,15.2,20.1,"5,393","4,577","6,209",28.1,23.8,32.3,"3,785","3,143","4,427",27.1,22.5,31.7,"38,817","36,497","41,138", , , , , , 
17,185,IL,Wabash County,"1,682","1,330","2,034",13.7,10.8,16.6,523,412,634,19.4,15.3,23.5,349,269,429,17.9,13.8,22,"39,223","36,100","42,347", , , , , , 
17,187,IL,Warren County,"2,154","1,724","2,583",13.3,10.6,15.9,653,518,787,18.1,14.4,21.8,421,328,514,16.1,12.5,19.6,"40,172","36,633","43,711", , , , , , 
17,189,IL,Washington County,"1,225",987,"1,463",8.4,6.7,10,359,285,433,10.9,8.6,13.1,217,168,266,8.8,6.8,10.8,"46,949","43,371","50,527", , , , , , 
17,191,IL,Wayne County,"2,283","1,837","2,729",13.9,11.2,16.6,691,551,831,19.4,15.5,23.4,420,325,515,16.1,12.5,19.8,"35,403","32,996","37,810", , , , , , 
17,193,IL,White County,"2,264","1,827","2,700",15.5,12.5,18.4,661,526,797,22.3,17.7,26.9,430,336,524,20.4,15.9,24.9,"34,565","31,597","37,533", , , , , , 
17,195,IL,Whiteside County,"6,407","5,305","7,509",10.9,9,12.8,"2,130","1,703","2,557",15.5,12.4,18.7,"1,367","1,063","1,671",13.6,10.6,16.7,"43,107","40,506","45,708", , , , , , 
17,197,IL,Will County,"39,463","34,521","44,405",6,5.2,6.7,"13,516","11,504","15,529",7.5,6.3,8.6,"8,458","7,066","9,850",6.4,5.3,7.4,"72,863","71,291","74,435", , , , , , 
17,199,IL,Williamson County,"9,794","8,075","11,512",15.8,13.1,18.6,"3,189","2,588","3,790",23.7,19.2,28.2,"2,224","1,776","2,672",22.8,18.2,27.4,"37,571","35,821","39,320", , , , , , 
17,201,IL,Winnebago County,"41,606","37,163","46,050",14.3,12.8,15.9,"14,172","12,284","16,060",19.6,17,22.2,"9,502","8,064","10,940",18.1,15.3,20.8,"45,319","43,414","47,225", , , , , , 
17,203,IL,Woodford County,"2,353","1,914","2,792",6.4,5.2,7.6,726,582,870,8.3,6.6,9.9,469,365,573,7,5.5,8.6,"60,179","56,602","63,755", , , , , , 
18,0,IN,Indiana,"768,642","752,872","784,412",12.5,12.3,12.8,"268,729","258,879","278,579",17.4,16.7,18,"169,960","161,204","178,716",15.3,14.5,16.1,"45,414","45,005","45,822","89,319","84,762","93,877",21.1,20,22.2
18,1,IN,Adams County,"4,482","3,599","5,365",13.5,10.8,16.2,"2,266","1,803","2,729",22.5,17.9,27.1,"1,475","1,141","1,809",20.9,16.1,25.6,"41,976","38,882","45,070", , , , , , 
18,3,IN,Allen County,"39,538","35,084","43,993",11.6,10.3,12.9,"15,530","13,304","17,757",16.8,14.4,19.2,"9,351","7,658","11,044",14.2,11.6,16.7,"45,844","44,211","47,478", , , , , , 
18,5,IN,Bartholomew County,"7,122","5,856","8,389",9.7,8,11.5,"2,584","2,076","3,093",13.8,11.1,16.6,"1,628","1,275","1,981",12,9.4,14.6,"49,681","46,216","53,146", , , , , , 
18,7,IN,Benton County,802,628,976,9.1,7.1,11.1,320,252,389,13.8,10.9,16.8,198,152,244,11.5,8.9,14.2,"43,645","40,065","47,224", , , , , , 
18,9,IN,Blackford County,"1,733","1,363","2,104",13,10.2,15.8,656,520,793,21.5,17,25.9,423,326,520,18.5,14.2,22.7,"38,185","34,856","41,514", , , , , , 
18,11,IN,Boone County,"3,147","2,593","3,702",6,4.9,7,962,767,"1,156",7.1,5.6,8.5,595,461,729,5.9,4.5,7.2,"63,619","59,535","67,704", , , , , , 
18,13,IN,Brown County,"1,594","1,261","1,928",10.7,8.5,12.9,469,372,567,15.4,12.3,18.7,306,235,377,12.9,9.9,15.9,"49,151","44,788","53,514", , , , , , 
