State FIPS,County FIPS,Postal,Name,Poverty Estimate All Ages,90% CI Lower Bound,90% CI Upper Bound,Poverty Percent All Ages,90% CI Lower Bound,90% CI Upper Bound,Poverty Estimate Under Age 18,90% CI Lower Bound,90% CI Upper Bound,Poverty Percent Under Age 18,90% CI Lower Bound,90% CI Upper Bound,Poverty Estimate Ages 5-17,90% CI Lower Bound,90% CI Upper Bound,Poverty Percent Ages 5-17,90% CI Lower Bound,90% CI Upper Bound,Median Household Income,90% CI Lower Bound,90% CI Upper Bound,Poverty Estimate Ages 0-4,90% CI Lower Bound,90% CI Upper Bound,Poverty Percent Ages 0-4,90% CI Lower Bound,90% CI Upper Bound
30,55,MT,McCone County,246,195,298,13.7,10.8,16.6,66,50,82,18.9,14.3,23.4,43,32,54,15,11.1,19,"31,019","28,179","33,859",,,,,,
30,57,MT,Madison County,854,678,"1,029",11.9,9.4,14.3,236,180,291,18.5,14.1,22.9,157,117,197,15.7,11.7,19.6,"34,466","31,698","37,234",,,,,,
30,59,MT,Meagher County,328,261,396,16.7,13.2,20.1,112,85,139,26.8,20.4,33.2,76,57,95,24.2,18,30.5,"29,099","26,380","31,818",,,,,,
30,61,MT,Mineral County,685,543,828,17.5,13.8,21.1,220,168,272,28.3,21.7,35,152,114,190,26.4,19.8,33,"31,540","28,642","34,437",,,,,,
30,63,MT,Missoula County,"14,648","12,581","16,715",15.2,13.1,17.4,"3,524","2,816","4,232",18.2,14.5,21.8,"2,354","1,842","2,866",16.9,13.2,20.6,"41,283","39,077","43,490",,,,,,
30,65,MT,Musselshell County,787,625,949,18,14.3,21.7,239,183,295,27.9,21.4,34.4,168,126,210,28,20.9,35,"30,386","27,570","33,202",,,,,,
30,67,MT,Park County,"1,826","1,470","2,182",11.6,9.3,13.9,530,408,653,16.9,13,20.8,353,266,440,14.9,11.2,18.6,"35,761","32,561","38,961",,,,,,
30,69,MT,Petroleum County,75,58,91,15.9,12.4,19.4,24,18,30,22.8,17,28.7,16,12,20,19.8,14.5,25.1,"25,577","23,171","27,983",,,,,,
30,71,MT,Phillips County,722,573,871,17.7,14,21.3,215,166,265,24.5,18.9,30.1,149,112,186,22.1,16.6,27.6,"32,309","29,309","35,309",,,,,,
30,73,MT,Pondera County,"1,185",942,"1,428",19.8,15.7,23.8,392,302,482,27.3,21,33.6,271,204,338,25.2,19,31.5,"31,203","28,393","34,013",,,,,,
30,75,MT,Powder River County,198,156,240,11.8,9.3,14.4,55,42,68,15.4,11.7,19.1,38,28,48,12.8,9.5,16.1,"33,571","30,611","36,531",,,,,,
30,77,MT,Powell County,879,698,"1,060",15.8,12.5,19,256,196,315,21.4,16.4,26.3,177,133,221,19.2,14.4,23.9,"37,006","34,570","39,443",,,,,,
30,79,MT,Prairie County,145,115,175,13.4,10.6,16.2,35,27,44,21.2,16.1,26.3,24,18,30,20,14.9,25.1,"30,625","27,806","33,445",,,,,,
30,81,MT,Ravalli County,"5,640","4,627","6,653",14.4,11.8,17,"1,881","1,481","2,281",22.4,17.6,27.1,"1,177",901,"1,453",18.7,14.3,23.1,"36,914","33,941","39,887",,,,,,
30,83,MT,Richland County,"1,231",993,"1,470",13.7,11.1,16.4,337,260,414,17.3,13.3,21.3,225,170,280,14.6,11,18.2,"36,489","34,134","38,845",,,,,,
30,85,MT,Roosevelt County,"3,209","2,642","3,775",31.5,25.9,37.1,"1,383","1,101","1,666",43.7,34.7,52.6,898,694,"1,102",40.4,31.2,49.5,"27,419","24,894","29,943",,,,,,
30,87,MT,Rosebud County,"1,998","1,622","2,373",22.1,17.9,26.2,778,611,944,29.6,23.2,35.9,537,414,660,29.4,22.7,36.1,"41,185","37,310","45,061",,,,,,
30,89,MT,Sanders County,"1,969","1,598","2,339",18.2,14.7,21.6,612,476,748,29.9,23.2,36.5,412,313,511,27.2,20.6,33.7,"29,625","27,063","32,186",,,,,,
30,91,MT,Sheridan County,451,360,542,13.3,10.6,16,106,80,131,18.7,14.2,23.1,68,51,85,14.5,10.8,18.3,"32,381","29,595","35,166",,,,,,
30,93,MT,Silver Bow County,"4,863","4,019","5,707",15.3,12.6,18,"1,338","1,040","1,636",19.8,15.4,24.2,891,676,"1,106",18,13.6,22.3,"33,414","30,736","36,092",,,,,,
30,95,MT,Stillwater County,729,582,876,8.8,7,10.6,194,149,239,11,8.4,13.5,122,92,152,9.3,7,11.6,"46,282","42,406","50,158",,,,,,
30,97,MT,Sweet Grass County,396,315,478,11,8.7,13.2,116,89,143,14.5,11.1,17.8,76,57,95,12.1,9,15.2,"36,981","33,706","40,256",,,,,,
30,99,MT,Teton County,854,678,"1,030",13.9,11,16.7,263,201,326,19.1,14.6,23.7,170,127,213,16.2,12.1,20.3,"33,993","31,206","36,781",,,,,,
30,101,MT,Toole County,621,493,750,13.8,11,16.6,182,139,225,17.7,13.5,21.9,116,87,145,14.5,10.8,18.1,"33,922","30,917","36,927",,,,,,
30,103,MT,Treasure County,96,76,117,14.1,11.1,17.1,28,21,35,21.4,16.2,26.6,19,14,24,16.9,12.6,21.2,"36,994","33,679","40,308",,,,,,
30,105,MT,Valley County,"1,048",836,"1,260",15.1,12.1,18.2,341,263,418,22.7,17.5,27.8,240,182,298,21.7,16.4,27,"34,202","31,179","37,225",,,,,,
30,107,MT,Wheatland County,335,264,405,19.9,15.7,24.1,138,105,171,40,30.3,49.7,99,73,125,39.9,29.6,50.3,"25,626","23,484","27,767",,,,,,
30,109,MT,Wibaux County,121,95,146,13.3,10.5,16.1,27,21,34,15.9,12.1,19.7,18,13,23,12.7,9.4,16.1,"30,663","27,752","33,573",,,,,,
30,111,MT,Yellowstone County,"17,358","15,076","19,641",13,11.3,14.7,"5,286","4,302","6,270",17.4,14.2,20.7,"3,413","2,721","4,105",15.6,12.5,18.8,"41,171","39,688","42,655",,,,,,
31,0,NE,Nebraska,"186,436","180,624","192,247",11,10.6,11.3,"62,489","59,478","65,500",14.7,14,15.4,"38,637","36,096","41,178",12.9,12.1,13.8,"43,675","42,978","44,373","21,564","19,982","23,147",17.7,16.4,19
31,1,NE,Adams County,"3,804","3,149","4,460",12.2,10.1,14.3,"1,088",862,"1,313",14.9,11.8,18,652,500,804,12.3,9.4,15.1,"39,239","36,616","41,862",,,,,,
31,3,NE,Antelope County,874,705,"1,043",12.7,10.2,15.1,277,214,340,17.6,13.6,21.6,177,134,220,14.2,10.7,17.7,"33,800","31,826","35,775",,,,,,
31,5,NE,Arthur County,45,35,55,12,9.4,14.5,13,9,16,16.4,12.4,20.3,9,7,11,17.9,13.5,22.2,"33,691","30,585","36,798",,,,,,
31,7,NE,Banner County,91,72,110,12.5,9.8,15.1,31,24,38,20,15.2,24.8,22,16,28,16.1,12,20.2,"36,049","32,611","39,488",,,,,,
31,9,NE,Blaine County,86,67,104,17.7,13.9,21.5,27,20,33,26.7,20.2,33.2,17,12,22,23,16.8,29.1,"31,533","28,611","34,456",,,,,,
31,11,NE,Boone County,641,515,767,11.3,9.1,13.6,185,142,227,13.6,10.4,16.7,115,86,144,10.4,7.8,13,"36,092","32,983","39,202",,,,,,
31,13,NE,Box Butte County,"1,374","1,095","1,653",12.4,9.9,14.9,484,375,594,17.4,13.4,21.3,306,230,382,14.9,11.2,18.6,"39,380","36,267","42,492",,,,,,
31,15,NE,Boyd County,295,235,355,13.4,10.6,16.1,91,69,113,20.7,15.7,25.7,61,45,77,17.8,13.2,22.5,"26,859","24,443","29,275",,,,,,
31,17,NE,Brown County,425,338,512,13,10.3,15.7,130,100,161,18.9,14.5,23.3,82,61,103,15.6,11.7,19.5,"32,291","29,241","35,340",,,,,,
31,19,NE,Buffalo County,"4,754","3,914","5,593",11.7,9.6,13.8,"1,299","1,022","1,577",13.5,10.6,16.4,750,571,929,11.2,8.5,13.9,"41,872","38,582","45,163",,,,,,
31,21,NE,Burt County,761,610,913,10.4,8.3,12.5,239,184,295,14.5,11.1,17.9,162,121,203,13,9.8,16.3,"36,508","33,626","39,390",,,,,,
31,23,NE,Butler County,747,599,894,8.7,7,10.4,230,177,282,11.1,8.6,13.6,150,113,187,9.6,7.3,12,"41,852","39,042","44,662",,,,,,
31,25,NE,Cass County,"1,638","1,327","1,949",6.5,5.2,7.7,585,454,715,9.4,7.3,11.5,356,269,443,7.6,5.7,9.4,"56,371","52,783","59,960",,,,,,
31,27,NE,Cedar County,786,633,940,8.9,7.1,10.6,250,193,307,10.9,8.5,13.4,166,125,207,9.4,7.1,11.7,"42,547","39,242","45,851",,,,,,
31,29,NE,Chase County,388,308,469,10.3,8.2,12.5,116,89,143,13.8,10.6,17.1,74,55,93,12.2,9.1,15.3,"36,765","33,535","39,996",,,,,,
31,31,NE,Cherry County,788,630,946,13.1,10.5,15.8,286,221,350,20.3,15.7,24.8,182,137,227,17.1,12.9,21.3,"33,465","30,644","36,286",,,,,,
31,33,NE,Cheyenne County,"1,001",800,"1,201",10.2,8.1,12.2,317,246,387,14,10.9,17.2,199,151,247,12.1,9.2,15.1,"41,355","38,082","44,627",,,,,,
31,35,NE,Clay County,782,633,932,11.8,9.6,14.1,232,181,284,15.5,12.1,19,148,112,184,13,9.8,16.2,"37,586","34,217","40,955",,,,,,
31,37,NE,Colfax County,"1,159",928,"1,391",11.3,9,13.6,412,319,504,14.7,11.4,18,265,200,330,14.2,10.7,17.7,"39,705","36,707","42,703",,,,,,
31,39,NE,Cuming County,906,721,"1,091",9.6,7.6,11.6,277,213,341,11.9,9.1,14.6,177,133,221,10.3,7.8,12.9,"38,591","35,411","41,771",,,,,,
31,41,NE,Custer County,"1,423","1,140","1,706",12.8,10.2,15.3,510,392,629,18.9,14.5,23.3,328,246,410,16.2,12.1,20.2,"34,105","31,338","36,873",,,,,,
31,43,NE,Dakota County,"2,395","1,914","2,877",12,9.6,14.4,996,770,"1,222",16.8,13,20.6,636,479,793,15.6,11.8,19.5,"42,161","38,778","45,543",,,,,,
31,45,NE,Dawes County,"1,374","1,108","1,641",17.9,14.5,21.4,336,260,411,21.6,16.7,26.4,192,144,240,18.1,13.6,22.7,"32,731","29,780","35,682",,,,,,
31,47,NE,Dawson County,"2,819","2,281","3,357",11.7,9.5,14,"1,176",916,"1,435",16.9,13.1,20.6,750,569,931,15.6,11.8,19.3,"38,392","35,754","41,029",,,,,,
31,49,NE,Deuel County,201,159,242,10.2,8,12.3,61,46,75,15.7,12,19.3,41,31,51,14.6,10.9,18.2,"38,156","35,055","41,257",,,,,,
31,51,NE,Dixon County,584,467,701,9.7,7.8,11.6,189,145,233,12.7,9.7,15.6,119,89,149,10.9,8.2,13.7,"40,135","37,428","42,842",,,,,,
31,53,NE,Dodge County,"3,753","3,087","4,418",10.8,8.9,12.7,"1,101",863,"1,340",13.5,10.6,16.4,725,555,895,12.6,9.6,15.5,"40,881","37,887","43,875",,,,,,
31,55,NE,Douglas County,"57,967","52,611","63,323",12.2,11.1,13.4,"20,999","18,369","23,629",17.1,15,19.3,"12,846","10,954","14,738",15.3,13,17.5,"46,046","44,541","47,550",,,,,,
31,57,NE,Dundy County,279,221,337,13.7,10.8,16.5,76,58,94,19,14.5,23.5,51,38,64,16.6,12.3,20.8,"29,910","27,102","32,717",,,,,,
31,59,NE,Fillmore County,556,445,667,9.1,7.3,10.9,182,139,224,13.2,10.1,16.2,117,88,146,11.4,8.5,14.2,"39,384","36,128","42,639",,,,,,
31,61,NE,Franklin County,420,335,505,12.7,10.1,15.3,120,92,148,17.2,13.2,21.3,80,60,100,14.5,10.8,18.1,"31,528","29,329","33,726",,,,,,
31,63,NE,Frontier County,314,249,379,11.9,9.4,14.3,85,65,105,14.8,11.3,18.3,57,42,72,12.7,9.4,15.9,"36,326","33,067","39,585",,,,,,
31,65,NE,Furnas County,602,481,723,12.4,9.9,14.9,203,156,250,19.5,15,24,130,98,162,16.3,12.3,20.3,"33,011","30,100","35,922",,,,,,
31,67,NE,Gage County,"2,297","1,866","2,728",10.3,8.4,12.3,632,491,773,12.8,9.9,15.6,404,306,502,11.2,8.5,13.9,"39,755","36,354","43,156",,,,,,
31,69,NE,Garden County,285,227,343,14.7,11.7,17.7,80,61,98,24.5,18.7,30.4,54,40,68,20.6,15.3,26,"29,174","26,732","31,616",,,,,,
31,71,NE,Garfield County,199,157,240,11.3,9,13.7,56,43,69,15,11.5,18.6,39,29,49,13.7,10.2,17.2,"30,353","27,543","33,164",,,,,,
31,73,NE,Gosper County,148,117,179,7.5,6,9.1,48,36,59,11.5,8.8,14.3,33,24,42,10.9,8.1,13.7,"41,688","38,709","44,666",,,,,,
31,75,NE,Grant County,61,48,74,9.1,7.2,11.1,17,13,21,12.5,9.4,15.5,11,8,14,11.1,8.1,14,"37,331","33,916","40,746",,,,,,
31,77,NE,Greeley County,341,270,411,14,11.1,16.9,130,100,160,21.5,16.5,26.4,82,61,103,18.5,13.8,23.2,"31,961","29,016","34,905",,,,,,
31,79,NE,Hall County,"6,604","5,526","7,683",12.3,10.3,14.3,"2,561","2,069","3,054",17.8,14.4,21.2,"1,522","1,177","1,867",15.5,12,19,"43,777","41,361","46,193",,,,,,
31,81,NE,Hamilton County,723,577,868,7.7,6.2,9.2,242,186,298,10.2,7.9,12.6,160,120,200,8.9,6.7,11.2,"46,247","42,361","50,132",,,,,,
31,83,NE,Harlan County,406,322,489,12,9.5,14.4,139,107,172,19.9,15.3,24.5,87,65,109,16,12,20,"33,375","30,467","36,283",,,,,,
31,85,NE,Hayes County,135,105,164,13.1,10.3,16,44,33,54,18.5,13.9,23.2,29,21,37,15.4,11.1,19.6,"27,592","25,626","29,558",,,,,,
31,87,NE,Hitchcock County,418,332,504,14.4,11.4,17.4,140,107,173,23.4,17.9,28.9,94,70,118,21.5,16,27,"34,426","31,825","37,027",,,,,,
31,89,NE,Holt County,"1,487","1,201","1,774",14.1,11.4,16.8,447,346,548,18.1,14,22.2,296,224,368,15.6,11.8,19.4,"33,840","31,077","36,604",,,,,,
31,91,NE,Hooker County,55,43,66,7.6,6,9.2,12,9,15,8.5,6.4,10.5,8,6,10,7.1,5.2,8.9,"35,524","32,204","38,843",,,,,,
31,93,NE,Howard County,799,643,956,12,9.7,14.4,255,196,313,16,12.3,19.7,173,130,216,14.4,10.9,18,"37,446","34,104","40,788",,,,,,
31,95,NE,Jefferson County,830,663,996,10.7,8.6,12.9,224,172,276,14.2,10.9,17.5,142,106,178,12.1,9,15.1,"35,582","32,601","38,562",,,,,,
31,97,NE,Johnson County,417,332,502,9.5,7.6,11.5,112,86,138,11.6,8.9,14.3,75,56,94,10.5,7.8,13.1,"38,021","34,465","41,577",,,,,,
31,99,NE,Kearney County,534,425,642,8.2,6.5,9.9,178,137,219,11.6,8.9,14.3,119,90,148,10.2,7.7,12.7,"42,455","38,659","46,252",,,,,,
31,101,NE,Keith County,852,676,"1,028",10.4,8.2,12.5,292,224,361,16.5,12.7,20.4,181,135,227,13.7,10.3,17.2,"39,403","36,870","41,937",,,,,,
31,103,NE,Keya Paha County,169,133,204,18.7,14.7,22.6,61,46,75,28.4,21.6,35.2,39,29,49,26.2,19.3,33,"31,082","28,102","34,061",,,,,,
31,105,NE,Kimball County,477,377,576,12.9,10.2,15.6,164,126,202,20.6,15.8,25.4,106,79,133,17.7,13.2,22.1,"33,540","30,570","36,509",,,,,,
31,107,NE,Knox County,"1,283","1,048","1,519",14.8,12.1,17.5,410,319,501,20.7,16.1,25.3,269,204,334,18.1,13.7,22.4,"32,669","30,103","35,236",,,,,,
31,109,NE,Lancaster County,"27,615","24,396","30,835",11,9.7,12.3,"8,173","6,899","9,447",13.8,11.7,16,"4,741","3,868","5,614",11.8,9.6,14,"47,008","45,146","48,870",,,,,,
31,111,NE,Lincoln County,"3,802","3,109","4,495",10.9,8.9,12.9,"1,298","1,010","1,587",15.4,11.9,18.8,835,632,"1,038",13.8,10.5,17.2,"41,294","38,164","44,425",,,,,,
31,113,NE,Logan County,65,51,79,8.8,6.9,10.7,20,15,25,13.1,9.9,16.3,13,9,17,12.3,8.9,15.6,"36,807","33,344","40,270",,,,,,
31,115,NE,Loup County,81,64,99,11.9,9.3,14.5,27,20,34,17.4,13,21.7,18,13,23,15.1,11.1,19,"31,363","28,360","34,367",,,,,,
31,117,NE,McPherson County,71,56,86,14.1,11.1,17.1,26,20,32,22.9,17.4,28.3,18,13,23,19.5,14.4,24.5,"33,677","30,476","36,879",,,,,,
31,119,NE,Madison County,"4,046","3,362","4,729",11.9,9.9,13.9,"1,324","1,050","1,599",14.9,11.8,18,829,637,"1,021",13.5,10.4,16.6,"40,787","37,411","44,164",,,,,,
31,121,NE,Merrick County,721,579,862,9.1,7.3,10.9,243,187,299,12.9,9.9,15.9,160,120,200,11.2,8.4,14,"38,455","35,395","41,514",,,,,,
31,123,NE,Morrill County,801,646,957,15.9,12.8,19,280,217,343,23.8,18.5,29.2,180,136,224,20.7,15.6,25.8,"34,099","31,051","37,147",,,,,,
31,125,NE,Nance County,485,387,584,13.7,10.9,16.5,170,131,209,19.9,15.4,24.5,108,81,135,16.3,12.2,20.4,"35,239","31,953","38,525",,,,,,
31,127,NE,Nemaha County,774,627,922,11.8,9.6,14.1,203,155,250,14.6,11.2,18,130,97,163,12.4,9.3,15.5,"39,625","36,083","43,167",,,,,,
31,129,NE,Nuckolls County,544,432,655,11.6,9.2,14,165,126,204,17.3,13.3,21.4,110,82,138,15.9,11.9,19.9,"32,655","29,987","35,323",,,,,,
31,131,NE,Otoe County,"1,346","1,090","1,602",8.9,7.2,10.6,405,315,496,11.3,8.8,13.8,244,184,304,9.1,6.8,11.3,"42,118","38,528","45,707",,,,,,
31,133,NE,Pawnee County,371,298,443,13.2,10.6,15.8,107,82,132,19.4,14.8,23.9,73,55,91,16.8,12.6,21.1,"32,703","29,751","35,654",,,,,,
31,135,NE,Perkins County,373,295,450,12.4,9.8,15,127,97,157,18.3,13.9,22.6,84,63,105,16.3,12.2,20.5,"37,878","34,548","41,207",,,,,,
31,137,NE,Phelps County,937,750,"1,124",10.2,8.2,12.3,304,236,373,13.8,10.7,16.9,196,148,244,11.8,8.9,14.7,"41,897","38,047","45,747",,,,,,
31,139,NE,Pierce County,747,602,892,10,8.1,12,237,182,292,12.7,9.7,15.6,152,114,190,10.5,7.9,13.2,"40,035","36,648","43,423",,,,,,
31,141,NE,Platte County,"2,744","2,215","3,273",8.9,7.2,10.6,922,716,"1,128",11.3,8.7,13.8,570,432,708,9.4,7.1,11.7,"44,668","41,271","48,066",,,,,,
31,143,NE,Polk County,398,317,480,7.6,6,9.2,130,100,161,10.7,8.2,13.1,82,61,103,9.3,6.9,11.6,"40,162","36,932","43,391",,,,,,
31,145,NE,Red Willow County,"1,229",993,"1,466",11.4,9.2,13.6,374,288,460,15,11.5,18.4,244,183,305,13.3,10,16.6,"35,741","32,606","38,876",,,,,,
31,147,NE,Richardson County,"1,084",870,"1,299",12.8,10.2,15.3,317,245,390,17.1,13.2,21,205,154,256,14.3,10.8,17.8,"32,654","30,168","35,140",,,,,,
31,149,NE,Rock County,290,231,350,18.9,15,22.8,98,75,120,33.2,25.4,41,64,48,80,28.9,21.5,36.3,"28,299","25,811","30,786",,,,,,
31,151,NE,Saline County,"1,198",959,"1,437",9,7.2,10.8,322,249,396,9.8,7.6,12.1,215,162,268,9,6.8,11.3,"42,252","38,886","45,617",,,,,,
31,153,NE,Sarpy County,"6,973","5,869","8,076",5.1,4.3,5.9,"2,483","1,988","2,979",6.4,5.1,7.7,"1,526","1,183","1,869",5.6,4.3,6.9,"60,217","57,700","62,734",,,,,,
31,155,NE,Saunders County,"1,389","1,117","1,662",6.9,5.5,8.3,451,348,554,9.2,7.1,11.3,286,216,356,7.7,5.8,9.6,"48,761","45,474","52,049",,,,,,
31,157,NE,Scotts Bluff County,"5,729","4,753","6,705",15.9,13.2,18.6,"2,185","1,742","2,629",24.8,19.8,29.8,"1,380","1,054","1,706",22.2,17,27.5,"34,117","31,588","36,647",,,,,,
31,159,NE,Seward County,"1,158",934,"1,382",7.6,6.1,9,264,203,325,7.3,5.6,9,170,127,213,6.4,4.8,8,"47,912","44,037","51,787",,,,,,
31,161,NE,Sheridan County,806,650,963,14.6,11.8,17.4,307,237,377,24.2,18.7,29.7,200,150,250,21.6,16.2,27,"30,628","28,222","33,034",,,,,,
31,163,NE,Sherman County,382,303,460,12.5,10,15.1,129,99,159,19.9,15.2,24.5,83,62,104,17.4,13,21.9,"33,649","30,585","36,713",,,,,,
31,165,NE,Sioux County,172,136,209,11.9,9.3,14.4,55,41,68,20.1,15.1,25,37,27,47,16.5,12,21,"35,126","31,929","38,322",,,,,,
31,167,NE,Stanton County,521,416,626,8.1,6.5,9.8,184,141,227,10.9,8.4,13.5,124,93,155,9.8,7.4,12.3,"40,076","36,595","43,558",,,,,,
31,169,NE,Thayer County,591,474,709,11.3,9,13.5,173,133,213,15.1,11.6,18.5,114,85,143,12.8,9.6,16,"35,752","32,567","38,936",,,,,,
31,171,NE,Thomas County,70,55,85,11.2,8.8,13.6,18,13,22,16.9,12.5,21.2,12,9,15,15.4,11,19.8,"31,774","28,955","34,593",,,,,,
31,173,NE,Thurston County,"1,720","1,391","2,049",23.7,19.2,28.3,875,682,"1,068",33.7,26.3,41.2,573,438,708,32.5,24.8,40.2,"31,836","29,235","34,437",,,,,,
31,175,NE,Valley County,623,503,742,14.4,11.7,17.2,179,139,220,18.9,14.6,23.2,120,91,149,16.8,12.7,20.9,"27,842","25,999","29,686",,,,,,
31,177,NE,Washington County,"1,152",918,"1,386",6,4.8,7.2,329,253,405,7.3,5.6,8.9,208,156,260,6,4.5,7.5,"56,420","51,854","60,987",,,,,,
31,179,NE,Wayne County,"1,053",836,"1,270",12.9,10.3,15.6,194,149,239,11.5,8.8,14.2,120,90,150,10.1,7.6,12.6,"37,393","33,984","40,803",,,,,,
31,181,NE,Webster County,408,324,491,11.3,9,13.7,109,84,135,14.3,10.9,17.6,74,55,93,12.2,9.1,15.2,"35,560","33,183","37,936",,,,,,
31,183,NE,Wheeler County,116,91,140,14.1,11.1,17.2,42,32,52,20.9,15.8,26.1,27,20,34,17.4,12.8,22,"34,678","31,890","37,466",,,,,,
31,185,NE,York County,"1,297","1,034","1,561",9.5,7.6,11.5,395,305,486,12.4,9.5,15.2,247,185,309,10.7,8.1,13.4,"41,488","37,764","45,212",,,,,,
32,0,NV,Nevada,"263,522","254,075","272,970",11.1,10.7,11.5,"92,648","87,125","98,171",15.4,14.5,16.3,"58,687","54,270","63,104",13.6,12.6,14.6,"49,288","48,498","50,077","31,154","28,108","34,200",18.7,16.8,20.5
32,1,NV,Churchill County,"2,947","2,415","3,478",12.3,10.1,14.5,"1,236",974,"1,498",18,14.2,21.8,817,627,"1,007",16.7,12.8,20.6,"48,685","45,363","52,007",,,,,,
32,3,NV,Clark County,"192,317","175,633","209,001",11.5,10.5,12.5,"68,721","59,632","77,811",15.8,13.7,17.9,"43,949","37,604","50,294",14.2,12.2,16.3,"49,565","48,441","50,689",,,,,,
32,5,NV,Douglas County,"3,085","2,498","3,672",6.6,5.4,7.9,925,716,"1,134",10.2,7.9,12.5,605,458,752,8.4,6.4,10.5,"60,996","56,463","65,529",,,,,,
32,7,NV,Elko County,"4,435","3,570","5,299",10,8,11.9,"1,601","1,237","1,966",12.3,9.5,15,992,748,"1,236",9.9,7.5,12.3,"54,031","49,735","58,327",,,,,,
32,9,NV,Esmeralda County,119,94,144,15.3,12.1,18.6,18,14,23,15.7,11.9,19.4,13,10,16,13.5,9.9,17,"38,527","35,271","41,784",,,,,,
32,11,NV,Eureka County,159,125,193,11.2,8.8,13.7,47,36,59,13.8,10.4,17.2,31,23,39,11.6,8.5,14.7,"45,240","40,988","49,493",,,,,,
32,13,NV,Humboldt County,"1,818","1,445","2,192",10.8,8.6,13,712,546,878,14.8,11.4,18.3,448,335,561,12.1,9.1,15.2,"49,961","45,464","54,458",,,,,,
32,15,NV,Lander County,545,431,659,10.9,8.6,13.2,181,137,224,12.4,9.4,15.3,122,90,154,10.6,7.8,13.4,"49,749","45,125","54,373",,,,,,
32,17,NV,Lincoln County,649,515,783,16.2,12.8,19.5,228,174,282,23.8,18.2,29.4,147,110,184,19.5,14.5,24.4,"37,291","33,841","40,742",,,,,,
32,19,NV,Lyon County,"3,969","3,187","4,750",8.5,6.8,10.2,"1,467","1,125","1,810",13.4,10.2,16.5,973,728,"1,218",11.7,8.7,14.6,"43,045","40,570","45,519",,,,,,
32,21,NV,Mineral County,746,593,900,15.7,12.4,18.9,273,208,338,27.3,20.8,33.8,181,135,227,23,17.1,28.9,"35,102","31,807","38,397",,,,,,
32,23,NV,Nye County,"5,389","4,392","6,385",13.5,11,16,"1,902","1,492","2,312",22.7,17.8,27.6,"1,179",893,"1,465",17.8,13.5,22.1,"40,075","36,795","43,355",,,,,,
32,27,NV,Pershing County,769,609,930,15.7,12.4,18.9,245,188,303,17.9,13.7,22.1,160,119,201,14.4,10.7,18,"43,712","39,904","47,520",,,,,,
32,29,NV,Storey County,224,176,271,5.5,4.4,6.7,53,40,66,8.1,6.1,10,35,26,44,6.4,4.8,8.1,"51,236","46,403","56,070",,,,,,
32,31,NV,Washoe County,"39,674","34,748","44,599",10.4,9.1,11.7,"12,864","10,647","15,081",13.7,11.3,16.1,"7,709","6,206","9,212",11.5,9.2,13.7,"49,200","47,286","51,114",,,,,,
32,33,NV,White Pine County,"1,046",831,"1,260",13.6,10.8,16.4,300,229,371,16.3,12.5,20.2,189,141,237,13,9.7,16.4,"40,050","36,316","43,783",,,,,,
32,510,NV,Carson City,"5,634","4,566","6,701",10.7,8.7,12.8,"1,875","1,453","2,297",14.8,11.5,18.2,"1,137",855,"1,419",12.6,9.4,15.7,"47,059","43,510","50,608",,,,,,
33,0,NH,New Hampshire,"96,389","91,540","101,238",7.6,7.2,8,"28,179","25,635","30,723",9.5,8.6,10.3,"17,856","15,684","20,028",8,7,8.9,"56,557","55,689","57,425","8,786","7,524","10,048",12.3,10.5,14
33,1,NH,Belknap County,"4,814","3,911","5,717",8,6.5,9.5,"1,426","1,091","1,762",11.2,8.6,13.8,891,655,"1,127",9.1,6.7,11.5,"49,845","47,062","52,627",,,,,,
33,3,NH,Carroll County,"3,736","3,024","4,447",8,6.5,9.5,"1,088",829,"1,347",11.9,9,14.7,717,527,907,10.1,7.4,12.8,"49,634","46,562","52,705",,,,,,
33,5,NH,Cheshire County,"6,025","4,965","7,084",8.3,6.8,9.7,"1,535","1,175","1,894",9.8,7.5,12.1,953,702,"1,204",8,5.9,10.1,"50,824","47,557","54,092",,,,,,
33,7,NH,Coos County,"3,986","3,272","4,700",12.3,10.1,14.5,"1,152",883,"1,421",17.5,13.4,21.6,755,555,955,14.9,11,18.9,"39,558","36,906","42,211",,,,,,
33,9,NH,Grafton County,"7,511","6,179","8,843",9.7,8,11.4,"1,929","1,490","2,367",12,9.2,14.7,"1,209",894,"1,524",10,7.4,12.6,"46,870","44,000","49,740",,,,,,
33,11,NH,Hillsborough County,"28,833","25,034","32,632",7.4,6.4,8.3,"9,580","7,892","11,268",9.7,8,11.4,"5,867","4,613","7,121",8,6.3,9.7,"60,768","59,137","62,400",,,,,,
33,13,NH,Merrimack County,"9,933","8,272","11,595",7.1,5.9,8.3,"2,699","2,084","3,313",8.3,6.4,10.2,"1,738","1,288","2,188",7,5.2,8.9,"53,654","50,386","56,922",,,,,,
33,15,NH,Rockingham County,"15,163","12,520","17,806",5.2,4.3,6.1,"4,373","3,367","5,379",6.1,4.7,7.6,"2,883","2,147","3,619",5.3,4,6.7,"66,131","64,065","68,197",,,,,,
33,17,NH,Strafford County,"12,110","10,148","14,072",10.7,9,12.5,"3,116","2,436","3,797",12.2,9.5,14.8,"2,018","1,511","2,525",10.7,8,13.4,"51,742","48,632","54,851",,,,,,
