State FIPS,County FIPS,Postal,Name,Poverty Estimate All Ages,90% CI Lower Bound,90% CI Upper Bound,Poverty Percent All Ages,90% CI Lower Bound,90% CI Upper Bound,Poverty Estimate Under Age 18,90% CI Lower Bound,90% CI Upper Bound,Poverty Percent Under Age 18,90% CI Lower Bound,90% CI Upper Bound,Poverty Estimate Ages 5-17,90% CI Lower Bound,90% CI Upper Bound,Poverty Percent Ages 5-17,90% CI Lower Bound,90% CI Upper Bound,Median Household Income,90% CI Lower Bound,90% CI Upper Bound,Poverty Estimate Ages 0-4,90% CI Lower Bound,90% CI Upper Bound,Poverty Percent Ages 0-4,90% CI Lower Bound,90% CI Upper Bound
29,23,MO,Butler County,"7,582","6,150","9,013",18.7,15.2,22.3,"2,803","2,146","3,461",29.3,22.4,36.2,"1,845","1,379","2,311",27.4,20.5,34.3,"32,364","29,683","35,045", , , , , , 
29,25,MO,Caldwell County,"1,325","1,022","1,628",14.5,11.2,17.8,462,348,575,19.9,15,24.8,296,221,371,17.5,13.1,21.9,"37,973","34,373","41,572", , , , , , 
29,27,MO,Callaway County,"4,938","3,936","5,940",12.4,9.9,15,"1,585","1,219","1,951",16.2,12.4,19.9,"1,005",760,"1,250",14,10.6,17.4,"45,255","42,453","48,057", , , , , , 
29,29,MO,Camden County,"5,391","4,344","6,437",13.5,10.9,16.1,"1,883","1,455","2,311",24.2,18.7,29.7,"1,085",807,"1,363",19.6,14.6,24.7,"42,191","38,322","46,061", , , , , , 
29,31,MO,Cape Girardeau County,"8,885","7,377","10,393",12.8,10.6,15,"2,673","2,089","3,258",16.8,13.1,20.4,"1,619","1,226","2,012",14.3,10.8,17.7,"45,262","42,370","48,154", , , , , , 
29,33,MO,Carroll County,"1,541","1,205","1,878",16,12.5,19.4,474,360,587,21.3,16.1,26.3,303,226,380,17.8,13.3,22.4,"36,209","32,692","39,727", , , , , , 
29,35,MO,Carter County,"1,392","1,093","1,691",23.7,18.6,28.8,542,407,677,38.9,29.2,48.6,378,280,476,38.7,28.6,48.7,"26,947","24,340","29,554", , , , , , 
29,37,MO,Cass County,"7,228","5,807","8,649",7.5,6.1,9,"2,579","1,993","3,164",10.2,7.9,12.5,"1,594","1,200","1,988",8.6,6.5,10.7,"61,025","58,411","63,639", , , , , , 
29,39,MO,Cedar County,"2,671","2,065","3,277",20,15.5,24.6,"1,047",789,"1,305",35,26.4,43.7,653,486,820,30,22.3,37.6,"32,229","29,491","34,968", , , , , , 
29,41,MO,Chariton County,"1,029",806,"1,251",13.5,10.6,16.4,264,199,330,17,12.8,21.2,173,128,218,15.4,11.4,19.3,"37,754","34,384","41,125", , , , , , 
29,43,MO,Christian County,"7,550","6,219","8,882",10.4,8.6,12.3,"2,871","2,237","3,505",15.3,11.9,18.6,"1,792","1,374","2,210",13.3,10.2,16.4,"47,431","45,028","49,834", , , , , , 
29,45,MO,Clark County,"1,004",774,"1,234",14.2,11,17.5,375,282,468,23.2,17.5,29,256,189,323,21.7,16,27.4,"35,538","32,079","38,996", , , , , , 
29,47,MO,Clay County,"14,740","12,390","17,090",7.1,5.9,8.2,"4,962","3,903","6,021",9.2,7.2,11.2,"3,087","2,358","3,816",8.1,6.2,10,"58,287","54,978","61,597", , , , , , 
29,49,MO,Clinton County,"1,895","1,504","2,286",9.3,7.3,11.2,649,488,810,13.1,9.9,16.4,413,306,520,11.5,8.5,14.4,"49,390","45,584","53,197", , , , , , 
29,51,MO,Cole County,"7,481","6,110","8,851",10.9,8.9,12.8,"2,295","1,781","2,809",13.6,10.6,16.6,"1,396","1,051","1,741",11.6,8.8,14.5,"49,033","45,398","52,669", , , , , , 
29,53,MO,Cooper County,"1,964","1,554","2,375",12.7,10.1,15.4,589,446,731,15.9,12,19.7,380,284,476,13.9,10.4,17.4,"42,073","38,810","45,336", , , , , , 
29,55,MO,Crawford County,"4,309","3,380","5,239",18.2,14.3,22.1,"1,529","1,155","1,904",26.3,19.8,32.7,989,734,"1,244",23.7,17.6,29.8,"34,155","31,096","37,214", , , , , , 
29,57,MO,Dade County,"1,214",940,"1,488",16.4,12.7,20.1,419,315,524,25.3,19,31.6,272,202,342,22.3,16.6,28,"33,653","30,342","36,965", , , , , , 
29,59,MO,Dallas County,"2,543","2,015","3,071",15.3,12.1,18.5,"1,099",838,"1,361",26.7,20.4,33.1,740,553,927,25,18.7,31.4,"32,713","29,446","35,981", , , , , , 
29,61,MO,Daviess County,"1,304","1,014","1,595",16.6,12.9,20.2,533,403,662,25.8,19.5,32,343,255,431,23.2,17.3,29.2,"35,677","32,358","38,995", , , , , , 
29,63,MO,DeKalb County,"1,387","1,072","1,702",16,12.3,19.6,315,236,395,14.9,11.1,18.6,202,149,255,12.9,9.5,16.3,"44,823","41,744","47,901", , , , , , 
29,65,MO,Dent County,"2,866","2,238","3,494",19.4,15.1,23.6,986,750,"1,222",29.6,22.5,36.7,648,483,813,26.6,19.8,33.4,"32,648","29,665","35,631", , , , , , 
29,67,MO,Douglas County,"2,574","2,007","3,141",19.4,15.1,23.7,933,701,"1,164",31.3,23.5,39.1,598,444,752,27.2,20.2,34.3,"30,173","27,480","32,866", , , , , , 
29,69,MO,Dunklin County,"6,717","5,533","7,902",21.8,17.9,25.6,"2,669","2,057","3,280",33.7,26,41.4,"1,803","1,349","2,257",31.8,23.8,39.8,"30,615","28,186","33,045", , , , , , 
29,71,MO,Franklin County,"9,353","7,621","11,086",9.5,7.7,11.2,"3,081","2,389","3,773",12.6,9.7,15.4,"1,902","1,443","2,361",10.6,8,13.2,"50,717","47,703","53,731", , , , , , 
29,73,MO,Gasconade County,"1,712","1,347","2,078",11.4,9,13.8,536,404,668,15.9,12,19.8,346,256,436,13.8,10.2,17.4,"40,166","37,201","43,132", , , , , , 
29,75,MO,Gentry County,740,584,895,12.1,9.6,14.7,268,201,335,18.3,13.8,22.9,180,133,227,16.9,12.5,21.3,"35,656","32,569","38,743", , , , , , 
29,77,MO,Greene County,"34,572","30,414","38,729",13.7,12,15.3,"10,983","9,188","12,778",19.3,16.1,22.4,"6,415","5,192","7,638",16,13,19.1,"41,133","39,522","42,744", , , , , , 
29,79,MO,Grundy County,"1,737","1,359","2,115",17.8,14,21.7,578,439,716,25.9,19.7,32.1,361,270,452,22.6,16.9,28.3,"32,596","29,466","35,726", , , , , , 
29,81,MO,Harrison County,"1,508","1,181","1,834",17.5,13.7,21.2,525,398,652,26.6,20.2,33,325,243,407,23.3,17.4,29.2,"33,549","30,807","36,291", , , , , , 
29,83,MO,Henry County,"3,709","2,980","4,438",16.8,13.5,20.2,"1,157",885,"1,430",23.6,18.1,29.2,757,565,949,21.8,16.3,27.3,"34,908","31,768","38,049", , , , , , 
29,85,MO,Hickory County,"1,716","1,355","2,077",19.1,15.1,23.1,562,427,697,34.7,26.3,43,389,290,488,32,23.9,40.2,"28,840","26,281","31,399", , , , , , 
29,87,MO,Holt County,705,547,862,14.6,11.3,17.8,209,158,260,20.8,15.7,25.9,132,99,165,18.3,13.7,22.8,"35,835","32,844","38,826", , , , , , 
29,89,MO,Howard County,"1,466","1,148","1,784",16,12.5,19.4,439,334,545,21.1,16,26.2,284,213,355,18.7,14,23.3,"40,483","36,871","44,094", , , , , , 
29,91,MO,Howell County,"7,844","6,422","9,265",20.7,16.9,24.4,"2,930","2,300","3,561",31.9,25,38.7,"1,981","1,540","2,422",30.1,23.4,36.8,"31,758","29,019","34,498", , , , , , 
29,93,MO,Iron County,"1,959","1,533","2,384",20.2,15.8,24.6,728,548,907,31.5,23.7,39.2,488,363,613,29.5,22,37.1,"30,490","27,644","33,336", , , , , , 
29,95,MO,Jackson County,"98,407","90,732","106,082",15,13.8,16.2,"35,300","31,638","38,962",21.2,19,23.3,"19,848","17,355","22,341",17.1,14.9,19.2,"44,356","43,112","45,601", , , , , , 
29,97,MO,Jasper County,"18,901","16,220","21,582",16.8,14.4,19.2,"6,706","5,454","7,959",23,18.7,27.3,"4,018","3,165","4,871",19.8,15.6,24,"37,055","34,405","39,705", , , , , , 
29,99,MO,Jefferson County,"19,526","16,116","22,937",9.1,7.5,10.7,"6,526","5,122","7,930",12.2,9.6,14.9,"4,090","3,170","5,010",10.5,8.1,12.9,"56,755","54,064","59,446", , , , , , 
29,101,MO,Johnson County,"7,368","6,074","8,662",15.2,12.5,17.9,"2,017","1,544","2,490",16.5,12.7,20.4,"1,213",911,"1,515",14.1,10.6,17.6,"44,191","40,819","47,562", , , , , , 
29,103,MO,Knox County,704,545,862,17.7,13.7,21.7,267,202,333,29.1,22,36.3,177,130,224,25.8,18.9,32.6,"35,168","32,506","37,829", , , , , , 
29,105,MO,Laclede County,"5,135","4,142","6,129",14.7,11.9,17.6,"1,853","1,427","2,279",21.5,16.6,26.4,"1,141",860,"1,422",18.8,14.2,23.4,"37,282","34,154","40,410", , , , , , 
29,107,MO,Lafayette County,"4,146","3,295","4,997",13.1,10.4,15.7,"1,336","1,022","1,650",17.6,13.5,21.8,803,605,"1,001",14.5,10.9,18.1,"43,739","39,936","47,542", , , , , , 
29,109,MO,Lawrence County,"6,725","5,441","8,009",18.3,14.8,21.8,"2,431","1,931","2,932",25.7,20.4,31,"1,591","1,228","1,954",22.9,17.7,28.2,"36,903","33,639","40,168", , , , , , 
29,111,MO,Lewis County,"1,632","1,257","2,007",17.6,13.6,21.7,565,425,705,25.6,19.2,31.9,362,267,457,21.8,16.1,27.5,"36,970","33,465","40,475", , , , , , 
29,113,MO,Lincoln County,"4,768","3,820","5,715",9.4,7.5,11.3,"1,781","1,372","2,190",13.1,10.1,16,"1,156",879,"1,433",11.7,8.9,14.5,"54,938","52,215","57,662", , , , , , 
29,115,MO,Linn County,"2,144","1,715","2,572",17.3,13.8,20.7,682,518,846,23.1,17.5,28.6,459,342,576,21.4,15.9,26.8,"33,485","30,699","36,271", , , , , , 
29,117,MO,Livingston County,"2,322","1,858","2,786",17.6,14.1,21.1,730,557,902,23.7,18.1,29.3,460,345,575,20.6,15.4,25.7,"37,266","33,773","40,759", , , , , , 
29,119,MO,McDonald County,"4,302","3,401","5,204",19,15,23,"1,819","1,383","2,255",29,22,35.9,"1,194",889,"1,499",26.8,19.9,33.6,"33,445","30,202","36,688", , , , , , 
29,121,MO,Macon County,"2,056","1,641","2,471",13.5,10.8,16.3,710,539,881,20.2,15.4,25.1,438,327,549,17.1,12.8,21.5,"35,480","33,926","37,035", , , , , , 
29,123,MO,Madison County,"1,969","1,553","2,385",16.5,13,20,721,545,897,26.2,19.8,32.6,463,344,582,23.5,17.5,29.6,"31,312","28,226","34,398", , , , , , 
29,125,MO,Maries County,"1,386","1,065","1,706",15.4,11.8,19,469,351,586,23,17.2,28.7,305,225,385,19.9,14.7,25.2,"36,693","33,027","40,358", , , , , , 
29,127,MO,Marion County,"3,743","3,058","4,429",13.8,11.3,16.4,"1,234",957,"1,511",18,14,22.1,828,615,"1,041",16.8,12.5,21.2,"37,592","34,183","41,000", , , , , , 
29,129,MO,Mercer County,529,409,648,15.3,11.8,18.7,154,116,191,20.3,15.3,25.2,102,76,128,18.8,14,23.6,"34,133","31,144","37,121", , , , , , 
29,131,MO,Miller County,"3,842","3,100","4,584",15.7,12.7,18.7,"1,409","1,084","1,733",23.9,18.4,29.4,886,663,"1,109",20.9,15.6,26.1,"36,501","33,565","39,436", , , , , , 
29,133,MO,Mississippi County,"3,623","2,899","4,346",28.6,22.9,34.3,"1,289",993,"1,586",40.3,31.1,49.6,875,666,"1,084",39.5,30,48.9,"27,670","24,943","30,397", , , , , , 
29,135,MO,Moniteau County,"1,818","1,410","2,226",13.2,10.2,16.1,662,501,823,18.3,13.9,22.8,421,313,529,16.3,12.1,20.5,"43,726","39,671","47,781", , , , , , 
29,137,MO,Monroe County,"1,239",978,"1,501",13.8,10.9,16.7,415,317,513,19.3,14.7,23.9,281,212,350,17.4,13.2,21.7,"36,474","32,888","40,059", , , , , , 
29,139,MO,Montgomery County,"1,711","1,335","2,087",14.8,11.6,18.1,601,458,744,22.2,16.9,27.5,373,279,467,19.6,14.7,24.6,"40,298","36,934","43,661", , , , , , 
29,141,MO,Morgan County,"3,774","2,944","4,604",18.3,14.3,22.4,"1,457","1,103","1,812",30.8,23.3,38.3,938,698,"1,178",27.7,20.6,34.8,"36,367","32,944","39,790", , , , , , 
29,143,MO,New Madrid County,"4,558","3,606","5,509",26.3,20.8,31.7,"1,581","1,213","1,949",37.5,28.8,46.3,"1,016",766,"1,266",33.5,25.3,41.7,"32,039","29,486","34,592", , , , , , 
29,145,MO,Newton County,"9,215","7,720","10,710",16.8,14.1,19.5,"3,396","2,699","4,094",25.1,19.9,30.2,"2,220","1,724","2,716",22.6,17.5,27.6,"40,999","38,207","43,790", , , , , , 
29,147,MO,Nodaway County,"3,253","2,688","3,818",16.8,13.9,19.8,516,391,642,13.4,10.2,16.7,332,249,415,12.3,9.2,15.4,"38,460","35,044","41,875", , , , , , 
29,149,MO,Oregon County,"2,535","2,011","3,059",25,19.8,30.1,829,633,"1,025",36.9,28.2,45.6,524,393,655,31.6,23.7,39.6,"27,473","24,736","30,210", , , , , , 
29,151,MO,Osage County,"1,338","1,033","1,643",10.2,7.8,12.5,389,291,486,12.1,9,15.1,244,180,308,10.6,7.8,13.4,"46,542","41,965","51,119", , , , , , 
29,153,MO,Ozark County,"2,006","1,560","2,453",22,17.1,26.8,725,543,907,38.6,28.9,48.3,474,349,599,35.1,25.8,44.3,"29,663","26,820","32,507", , , , , , 
29,155,MO,Pemiscot County,"5,757","4,616","6,898",31.2,25,37.3,"2,480","1,945","3,014",46,36.1,55.9,"1,608","1,233","1,983",41.7,32,51.4,"26,312","23,784","28,840", , , , , , 
29,157,MO,Perry County,"1,942","1,509","2,375",10.5,8.2,12.9,612,466,759,13.6,10.3,16.8,388,288,488,11.9,8.8,15,"44,053","40,047","48,059", , , , , , 
29,159,MO,Pettis County,"5,331","4,362","6,300",13.3,10.9,15.7,"2,119","1,627","2,611",20.8,16,25.6,"1,332","1,006","1,658",18.7,14.1,23.2,"36,899","34,200","39,598", , , , , , 
29,161,MO,Phelps County,"6,618","5,532","7,704",16.5,13.8,19.2,"1,828","1,392","2,264",20,15.2,24.7,"1,200",892,"1,508",18.8,14,23.6,"36,318","33,251","39,386", , , , , , 
29,163,MO,Pike County,"2,964","2,310","3,619",18.2,14.2,22.2,924,700,"1,147",23.4,17.7,29,600,446,754,21.2,15.8,26.7,"40,079","36,695","43,463", , , , , , 
29,165,MO,Platte County,"5,169","4,118","6,221",6.2,4.9,7.4,"1,633","1,250","2,016",8,6.1,9.8,956,721,"1,191",6.4,4.8,7.9,"64,387","59,521","69,253", , , , , , 
29,167,MO,Polk County,"4,966","4,036","5,895",17.3,14.1,20.6,"1,684","1,276","2,093",23.9,18.1,29.7,"1,064",796,"1,332",21.1,15.8,26.4,"35,160","32,164","38,155", , , , , , 
29,169,MO,Pulaski County,"5,066","4,013","6,120",13.9,11,16.8,"1,884","1,437","2,331",16.6,12.7,20.5,"1,164",867,"1,461",14.3,10.7,18,"42,011","39,367","44,655", , , , , , 
29,171,MO,Putnam County,902,702,"1,102",18.6,14.5,22.8,287,216,357,26.3,19.8,32.8,190,141,239,24,17.8,30.2,"30,791","27,794","33,789", , , , , , 
29,173,MO,Ralls County,"1,050",824,"1,277",10.8,8.5,13.1,288,215,360,13.9,10.4,17.4,172,127,217,11.3,8.4,14.3,"42,081","38,553","45,610", , , , , , 
29,175,MO,Randolph County,"3,926","3,074","4,778",16.9,13.2,20.5,"1,410","1,070","1,750",24,18.2,29.7,907,676,"1,138",21.7,16.2,27.3,"36,556","33,721","39,391", , , , , , 
29,177,MO,Ray County,"2,086","1,639","2,534",9,7.1,11,709,541,876,12.4,9.5,15.3,435,326,544,10.3,7.7,12.9,"50,761","46,411","55,111", , , , , , 
29,179,MO,Reynolds County,"1,402","1,096","1,708",22.1,17.3,26.9,460,351,569,35,26.7,43.3,303,224,382,30.8,22.8,38.8,"29,820","26,997","32,643", , , , , , 
29,181,MO,Ripley County,"3,191","2,520","3,861",23.9,18.9,28.9,"1,128",868,"1,388",35.9,27.6,44.2,732,553,911,32.4,24.4,40.3,"27,961","26,193","29,728", , , , , , 
29,183,MO,St. Charles County,"15,763","13,320","18,206",4.6,3.9,5.4,"5,101","4,041","6,161",5.7,4.5,6.9,"3,420","2,664","4,176",5.2,4,6.3,"67,611","65,162","70,061", , , , , , 
29,185,MO,St. Clair County,"1,995","1,555","2,435",21.7,16.9,26.4,628,474,783,32.3,24.4,40.3,403,297,509,27.5,20.3,34.8,"30,283","27,625","32,940", , , , , , 
29,186,MO,Ste. Genevieve County,"1,992","1,549","2,436",11.4,8.9,14,593,449,736,15,11.4,18.7,365,273,457,12.1,9.1,15.2,"47,393","43,199","51,587", , , , , , 
29,187,MO,St. Francois County,"9,217","7,505","10,929",16.4,13.4,19.4,"2,880","2,252","3,507",21.5,16.8,26.2,"1,781","1,384","2,178",18.9,14.7,23.1,"36,849","33,703","39,996", , , , , , 
29,189,MO,St. Louis County,"84,212","76,931","91,493",8.6,7.9,9.4,"26,865","23,202","30,528",11.7,10.1,13.3,"16,847","14,180","19,514",9.9,8.3,11.5,"56,864","55,727","58,001", , , , , , 
29,195,MO,Saline County,"3,618","2,870","4,366",17.1,13.6,20.7,"1,210",924,"1,496",23.8,18.2,29.4,777,579,975,21.6,16.1,27.1,"37,265","33,953","40,577", , , , , , 
29,197,MO,Schuyler County,748,579,917,18.5,14.3,22.7,257,193,320,29.4,22.1,36.7,164,121,207,24.4,18,30.8,"31,250","28,220","34,279", , , , , , 
29,199,MO,Scotland County,831,646,"1,016",17.8,13.8,21.7,291,218,364,23.7,17.7,29.6,180,132,228,19.9,14.6,25.2,"32,677","29,397","35,957", , , , , , 
29,201,MO,Scott County,"6,493","5,276","7,709",16.2,13.2,19.2,"2,352","1,816","2,887",22.9,17.6,28,"1,515","1,149","1,881",20.6,15.6,25.6,"36,970","33,810","40,130", , , , , , 
29,203,MO,Shannon County,"2,150","1,682","2,618",25.8,20.2,31.4,791,597,986,40.6,30.6,50.6,523,388,658,36.5,27.1,46,"25,322","22,879","27,765", , , , , , 
29,205,MO,Shelby County,"1,043",807,"1,280",16.4,12.7,20.1,356,268,445,23.6,17.7,29.5,232,171,293,21.7,16,27.4,"34,060","31,439","36,681", , , , , , 
29,207,MO,Stoddard County,"5,606","4,606","6,607",19.2,15.7,22.6,"1,629","1,265","1,992",24.9,19.3,30.4,"1,033",781,"1,285",22.4,16.9,27.9,"32,337","29,568","35,107", , , , , , 
29,209,MO,Stone County,"4,525","3,581","5,469",14.5,11.5,17.5,"1,590","1,222","1,959",25,19.2,30.8,982,736,"1,228",20.8,15.6,26,"39,630","36,766","42,494", , , , , , 
29,211,MO,Sullivan County,"1,215",946,"1,484",18.6,14.5,22.7,409,310,507,24.6,18.7,30.5,261,195,327,21.6,16.2,27.1,"32,936","29,800","36,071", , , , , , 
29,213,MO,Taney County,"5,719","4,617","6,821",13,10.5,15.4,"2,165","1,665","2,665",21.2,16.3,26,"1,356","1,021","1,691",19,14.3,23.7,"37,468","35,514","39,422", , , , , , 
29,215,MO,Texas County,"4,838","3,874","5,803",21.1,16.9,25.3,"1,675","1,288","2,062",32,24.6,39.4,"1,053",793,"1,313",28.1,21.1,35,"29,587","27,180","31,994", , , , , , 
29,217,MO,Vernon County,"3,582","2,864","4,300",18.9,15.1,22.7,"1,329","1,026","1,632",28.2,21.8,34.6,841,637,"1,045",25.2,19.1,31.3,"34,320","31,102","37,537", , , , , , 
29,219,MO,Warren County,"2,923","2,325","3,521",9.7,7.7,11.7,990,758,"1,221",13.1,10,16.2,603,452,754,11.2,8.4,14.1,"50,986","46,372","55,599", , , , , , 
29,221,MO,Washington County,"4,998","3,978","6,017",21.7,17.3,26.1,"1,798","1,372","2,224",31.2,23.8,38.6,"1,148",855,"1,441",28,20.9,35.2,"33,197","30,261","36,132", , , , , , 
29,223,MO,Wayne County,"2,935","2,322","3,549",23.5,18.6,28.5,960,731,"1,189",37.4,28.4,46.3,652,490,814,34.7,26,43.3,"27,931","25,376","30,487", , , , , , 
29,225,MO,Webster County,"5,863","4,617","7,109",16.8,13.2,20.4,"2,540","1,925","3,155",26.8,20.3,33.2,"1,659","1,241","2,077",24.5,18.4,30.7,"38,319","35,253","41,384", , , , , , 
29,227,MO,Worth County,344,266,422,16.7,12.9,20.5,99,74,123,24.6,18.4,30.5,64,47,81,20.6,15.2,26.1,"34,017","31,023","37,011", , , , , , 
29,229,MO,Wright County,"4,455","3,544","5,366",24.8,19.7,29.8,"1,771","1,371","2,171",39,30.2,47.8,"1,161",882,"1,440",36,27.4,44.7,"28,332","25,842","30,821", , , , , , 
29,510,MO,St. Louis city,"78,451","71,729","85,172",23,21,24.9,"28,427","24,777","32,076",33,28.8,37.3,"18,771","16,062","21,480",31.2,26.7,35.7,"33,698","32,125","35,270", , , , , , 
30,0,MT,Montana,"131,433","126,905","135,961",14.1,13.6,14.6,"40,834","38,728","42,940",18.9,18,19.9,"25,988","24,073","27,903",16.7,15.5,17.9,"43,000","42,078","43,921","13,336","12,452","14,221",23,21.5,24.5
30,1,MT,Beaverhead County,"1,363","1,077","1,649",16.4,13,19.8,383,290,476,21.6,16.4,26.8,254,188,320,19.2,14.2,24.1,"38,427","34,712","42,141", , , , , , 
30,3,MT,Big Horn County,"3,329","2,662","3,995",26.4,21.1,31.7,"1,369","1,051","1,688",34,26.1,42,860,643,"1,077",29.9,22.4,37.5,"33,004","29,719","36,290", , , , , , 
30,5,MT,Blaine County,"1,564","1,235","1,892",24.1,19,29.1,596,462,729,32.5,25.2,39.7,378,285,471,29,21.9,36.2,"32,331","29,336","35,326", , , , , , 
30,7,MT,Broadwater County,542,417,668,12,9.2,14.8,163,121,204,18,13.4,22.5,106,77,135,14.9,10.8,19,"41,121","37,831","44,410", , , , , , 
30,9,MT,Carbon County,"1,057",826,"1,288",11,8.6,13.4,293,219,367,15.3,11.5,19.2,185,136,234,12.5,9.2,15.9,"42,454","38,270","46,638", , , , , , 
30,11,MT,Carter County,162,123,200,13,9.9,16,43,31,55,20.1,14.5,25.7,30,21,39,17.1,12,22.3,"29,464","26,787","32,141", , , , , , 
30,13,MT,Cascade County,"11,165","9,480","12,850",14,11.9,16.1,"3,955","3,187","4,723",19.7,15.9,23.5,"2,532","1,969","3,095",17.7,13.7,21.6,"41,999","39,536","44,463", , , , , , 
30,15,MT,Chouteau County,919,727,"1,112",18.1,14.3,21.8,300,229,370,26.1,19.9,32.2,189,140,238,20.2,14.9,25.4,"37,229","33,952","40,506", , , , , , 
30,17,MT,Custer County,"1,546","1,234","1,859",14.3,11.4,17.2,482,364,600,19.4,14.6,24.1,305,225,385,17,12.5,21.4,"36,296","32,887","39,706", , , , , , 
30,19,MT,Daniels County,206,157,255,12.8,9.7,15.8,50,37,63,17.7,13.1,22.3,34,25,43,14.8,10.9,18.7,"33,137","29,789","36,484", , , , , , 
30,21,MT,Dawson County,989,752,"1,226",12.2,9.3,15.1,264,196,331,15.6,11.6,19.5,170,124,216,13.7,10,17.4,"43,678","40,413","46,942", , , , , , 
30,23,MT,Deer Lodge County,"1,676","1,330","2,022",19.6,15.6,23.7,405,308,503,25.4,19.3,31.6,241,178,304,20.7,15.3,26.2,"32,102","29,055","35,149", , , , , , 
30,25,MT,Fallon County,246,189,304,9.3,7.1,11.5,62,46,78,11.7,8.6,14.7,42,30,54,11.6,8.3,15,"42,408","38,460","46,357", , , , , , 
30,27,MT,Fergus County,"1,643","1,286","2,001",15.2,11.9,18.6,504,387,622,23.3,17.9,28.8,339,254,424,20.6,15.5,25.8,"37,259","33,543","40,974", , , , , , 
30,29,MT,Flathead County,"10,690","8,747","12,632",12.5,10.2,14.7,"3,530","2,733","4,326",17.5,13.5,21.4,"2,199","1,664","2,734",15.2,11.5,18.9,"45,122","41,753","48,491", , , , , , 
30,31,MT,Gallatin County,"10,168","8,494","11,843",12.1,10.1,14.1,"2,158","1,657","2,659",11.5,8.9,14.2,"1,251",934,"1,568",9.7,7.2,12.2,"50,511","47,021","54,002", , , , , , 
30,33,MT,Garfield County,163,124,202,13.5,10.3,16.8,58,43,74,21.1,15.6,26.9,36,26,46,18.6,13.4,23.7,"32,694","29,378","36,009", , , , , , 
30,35,MT,Glacier County,"3,510","2,732","4,288",26.6,20.7,32.5,"1,386","1,053","1,718",34,25.8,42.2,915,682,"1,148",31.8,23.7,39.9,"36,054","32,927","39,182", , , , , , 
30,37,MT,Golden Valley County,230,175,285,22,16.8,27.3,72,53,91,38.9,28.6,49.2,46,33,59,32.6,23.4,41.8,"32,077","28,880","35,274", , , , , , 
30,39,MT,Granite County,398,307,489,14.1,10.9,17.3,116,86,145,22.3,16.5,27.9,74,54,94,18.4,13.4,23.4,"35,436","32,731","38,142", , , , , , 
30,41,MT,Hill County,"3,061","2,394","3,728",19.1,14.9,23.2,"1,023",774,"1,271",24,18.2,29.9,640,475,805,21.4,15.9,26.9,"39,155","35,472","42,838", , , , , , 
30,43,MT,Jefferson County,"1,203",982,"1,424",11.1,9,13.1,305,228,383,12.9,9.6,16.2,195,142,248,10.7,7.8,13.6,"54,719","50,437","59,001", , , , , , 
30,45,MT,Judith Basin County,322,245,400,15.7,12,19.5,92,68,116,22.8,16.8,28.7,62,45,79,18.2,13.2,23.2,"35,732","32,267","39,197", , , , , , 
30,47,MT,Lake County,"5,964","4,813","7,116",21.3,17.2,25.4,"2,233","1,745","2,722",33,25.8,40.2,"1,499","1,154","1,844",31.1,23.9,38.3,"34,732","31,902","37,562", , , , , , 
30,49,MT,Lewis and Clark County,"6,149","4,905","7,393",10.5,8.3,12.6,"1,834","1,388","2,280",13.6,10.3,16.9,"1,151",854,"1,448",11.8,8.7,14.8,"46,647","42,837","50,457", , , , , , 
30,51,MT,Liberty County,279,211,347,16.1,12.2,20,57,42,72,19.2,14.1,24.2,38,27,49,16,11.4,20.7,"36,391","32,928","39,855", , , , , , 
30,53,MT,Lincoln County,"3,272","2,563","3,980",17.5,13.7,21.3,"1,071",808,"1,335",28.4,21.4,35.4,718,529,907,25.3,18.6,31.9,"33,680","30,677","36,683", , , , , , 
30,55,MT,McCone County,203,153,252,11.8,8.9,14.7,61,45,78,18,13.3,23.1,39,28,50,14.4,10.3,18.5,"38,535","35,273","41,797", , , , , , 
30,57,MT,Madison County,823,632,"1,014",11.2,8.6,13.8,242,180,305,17.9,13.3,22.6,152,111,193,14.4,10.5,18.3,"40,949","37,908","43,991", , , , , , 
30,59,MT,Meagher County,302,231,373,16.1,12.3,19.9,98,73,123,24,17.9,30.1,62,45,79,20.5,14.9,26.2,"33,305","30,225","36,386", , , , , , 
30,61,MT,Mineral County,656,502,809,17.2,13.2,21.3,222,167,278,28.9,21.8,36.2,143,105,181,26.9,19.7,34,"34,314","30,967","37,660", , , , , , 
30,63,MT,Missoula County,"16,642","14,099","19,186",16.3,13.8,18.8,"3,754","2,951","4,557",17.2,13.5,20.9,"2,346","1,777","2,915",15,11.3,18.6,"42,598","39,703","45,494", , , , , , 
30,65,MT,Musselshell County,842,651,"1,033",19,14.7,23.3,264,199,329,31.1,23.4,38.7,168,124,212,27.7,20.5,35,"32,919","29,629","36,210", , , , , , 
30,67,MT,Park County,"1,824","1,431","2,217",11.4,9,13.9,511,386,636,15.4,11.6,19.1,330,245,415,13.2,9.8,16.6,"40,173","36,432","43,915", , , , , , 
30,69,MT,Petroleum County,82,62,102,18.8,14.2,23.3,28,20,35,29.2,20.8,36.5,17,12,22,22.4,15.8,28.9,"28,254","25,353","31,156", , , , , , 
30,71,MT,Phillips County,651,497,804,16.7,12.8,20.7,185,138,232,23.2,17.3,29.1,127,93,161,20.7,15.2,26.3,"33,798","30,699","36,897", , , , , , 
